source_id,designation_aw,tmass_designation,ra,dec,glon,glat,ecl_lat,b_band,parallax,parallax_error,pmra,pmdec,r_med_geo,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,M_G,j_m,h_m,ks_m,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,snr3,snr4,w3snr_aw,w4snr_aw,rmse,t_ds,gamma,gvar,verdict,verdict_reason,flag_v1_w3nm0,flag_v1_w4nm0,flag_v1_w3flg32,flag_v1_w4flg32,ph_qual_aw,ph_qual_as,flag_v2_release_inconsistent,flag_v3_subthreshold,p_chance_1as,v5_centroid,n1_flag,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag,nebular_flag,w3sky,w4sky,w3conf,w4conf,w3_S,w4_S,w3_A,w4_A,w3_G,w4_G,w3_C,w4_C,morph_ok,n4_score,n4_flag,nebular_flag_v2,catalog_version
1265371002616796928,J151120.08+260015.0,15112012+2600145,227.83361,26.004271,38.958988,58.799171,41.854596,core_b50,3.598234,0.0794,-47.076812,48.00063,275.3293,1.153749,17.204601,18.587646,16.082464,10.005339,14.577,13.988,13.685,13.504,0.024,13.341,0.026,11.033,0.094,8.837,0.298,11.55,3.643289,11.5,3.6,0.183067,191.525424,0.1,0.860681,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.73588,False,False,1577.759,460.249,2.167,2.669,1.4829836067969666,1.492869137073754,1.3742906491342997,0.9281313389055756,0.2653471078665513,0.1465806337265811,0.2539998350246074,0.4952772083892823,True,0.7344888219040442,False,False,v2
1272193884586439552,J152332.28+293103.7,15233228+2931038,230.884414,29.517777,46.150891,56.589146,46.104375,core_b50,3.324627,0.104738,-3.241505,-13.462112,297.3607,1.181223,17.609055,18.782936,16.145367,10.242637,14.494,13.857,13.67,13.395,0.024,13.233,0.026,12.173,0.234,8.402,0.223,4.639744,4.86861,4.6,4.9,0.181253,130.508475,0.1,1.39504,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.6, W4 S/N 4.9) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.270536,False,False,1474.307,427.334,4.371,2.723,1.244479634797249,1.0765529419324655,0.9338622000519032,0.9930490028262258,0.0947536956993791,0.1407878929679324,0.367547043829003,0.5601920907741662,True,0.284350665661894,False,False,v2
1288599560144625152,J150539.07+313829.0,15053915+3138287,226.412731,31.641399,49.877477,60.533954,46.602321,core_b50,4.681359,0.06873,-69.921633,11.319254,211.45537,1.002717,17.440271,18.914305,16.264017,10.814177,14.69,14.117,13.861,13.647,0.024,13.275,0.026,11.098,0.08,8.49,0.207,13.57125,5.244928,13.5,5.3,0.10313,181.355932,0.1,0.900768,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.167201,False,False,1446.741,422.654,0.0,0.0,1.11528264989893,1.1367771294240367,0.4031733478853878,0.5475634956196934,0.0063602205852342,0.1102163937149779,0.5038917123865628,0.6298259352694789,True,0.3471489575483547,False,False,v2
1295372620489889536,J150509.51+373644.7,15050961+3736444,226.289473,37.612433,61.91334,60.073712,51.97326,core_b50,3.551798,0.095126,-79.325879,13.073455,279.04474,1.023476,18.036077,19.50759,16.852463,10.807708,15.3,14.789,14.243,14.315,0.026,14.137,0.036,12.585,0.305,8.855,0.282,3.559672,3.85,3.6,3.9,0.10316,130.508475,0.125521,0.903833,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.6, W4 S/N 3.9) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AAUU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.747058,False,False,1397.594,402.525,3.213,1.222,1.7256057466937185,1.4486589806819798,1.1034643783244868,1.997958345043485,0.1870169772173683,0.6263414484225411,0.235847576715779,0.3380541565149285,True,0.8114343029087262,False,False,v2
1331774220670538240,J163328.92+390010.8,16332891+3900111,248.37052,39.0029,62.233707,42.734898,59.857419,outer_b30_50,4.284392,0.06741,7.058412,-46.69969,232.30173,0.945604,17.498352,18.7359,16.392647,10.66809,14.961,14.335,14.045,13.966,0.025,13.738,0.03,11.727,0.175,8.305,0.219,6.204,4.957534,6.2,5.0,0.184123,150.847458,0.116362,0.893741,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.708782,False,False,1390.709,388.211,0.0,2.061,1.0224525569800933,0.8936531743135715,0.6752173027764587,0.8796680352104223,0.06434577500149,0.2089364991725827,0.2801780709509892,0.4749922202536076,True,0.0897693079237713,False,False,v2
1348054414465651840,J171618.99+412755.7,17161901+4127559,259.079172,41.465464,66.295958,34.810188,64.185124,outer_b30_50,3.302345,0.056134,-8.21184,-13.096267,299.10312,0.978166,17.233294,18.616432,16.080597,9.854189,14.504,13.877,13.668,13.472,0.025,13.365,0.027,12.123,0.216,8.889,0.29,5.026389,3.743793,5.0,3.7,0.182868,130.508475,0.1,0.97062,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure; w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",True,True,False,True,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.997925,True,True,1345.857,373.429,5.731,2.837,1.8237918040402128,1.2038879275198544,1.6025538067127525,0.7480522166141913,0.2207447921306556,0.1539651627409943,0.4621734695340277,0.9814721950378772,True,0.8280190810946523,False,True,v2
1362050883953093376,J173410.88+470542.6,17341088+4705421,263.545284,47.095274,73.458407,32.303108,70.241529,outer_b30_50,5.963594,0.089151,-15.664009,54.254682,166.47089,0.943339,17.773832,19.823586,16.592628,11.66714,14.727,14.318,13.955,13.78,0.025,13.552,0.027,12.18,0.203,8.239,0.168,5.348276,6.4625,5.4,6.5,0.076317,130.508475,0.1354,0.943549,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.763662,False,False,1292.557,357.076,6.096,3.891,2.281977256969748,1.9289896281784111,1.98041172091638,1.4302358697315098,0.3915517383902817,0.5609308785533527,0.1956647107087845,0.3472235494731185,True,0.9302033642982676,False,False,v2
1362835492874828928,J174237.24+471245.3,17423724+4712446,265.655157,47.212654,73.804011,30.893996,70.518089,outer_b30_50,3.677987,0.059554,-9.301314,40.2171,269.4945,1.108127,17.153364,18.470901,16.02654,10.000614,14.526,13.908,13.7,13.528,0.024,13.379,0.026,12.13,0.234,8.497,0.226,4.639744,4.803982,4.6,4.8,0.06422,130.508475,0.1,0.833775,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.6, W4 S/N 4.8) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.621628,False,False,1278.44,355.308,6.856,1.66,1.3641553911392306,1.352719348838218,0.565165080563284,0.9240545092858974,0.0303404605498647,0.4091577620629734,0.3892703965684489,0.5921638441243706,True,0.5842329902083856,False,False,v2
1371107973547799168,J154323.75+340932.8,15432373+3409334,235.848961,34.15906,54.56057,52.629605,51.957458,core_b50,3.5661,0.114631,10.758651,-39.917123,280.1203,1.21048,18.018787,19.370289,16.835918,10.782064,15.276,14.746,14.449,14.109,0.026,13.929,0.032,12.016,0.192,8.686,0.262,5.654688,4.143893,5.6,4.1,0.099422,150.847458,0.125521,1.00865,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",False,False,False,True,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.703332,False,False,1389.993,397.533,5.094,2.657,1.428842703142371,1.3384622370288062,0.9506197102329886,1.0832757431258968,0.1935498336172043,0.1569260958486722,0.5231507287815795,0.80316645840137,True,0.6030591775325977,False,False,v2
1381439573213902464,J162506.31+425317.7,16250636+4253174,246.2761,42.888312,67.579323,44.343848,63.027907,outer_b30_50,3.592181,0.04413,-64.334809,35.490927,276.1076,0.992655,16.670963,17.736816,15.644767,9.465571,14.367,13.781,13.663,13.428,0.024,13.23,0.027,11.51,0.122,8.224,0.189,8.89918,5.744444,8.9,5.7,0.183637,140.677966,0.1,0.798192,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.906617,False,False,1315.151,377.509,4.252,2.675,1.8903644787210272,1.8784632934533445,1.422135728897675,1.0849594123977564,0.3698057069557653,0.5770839640248269,0.414325267575247,0.436520016381546,True,0.9015817223198594,False,False,v2
1394343815338758016,J152346.96+440917.9,15234692+4409181,230.945739,44.154958,72.250534,55.106279,59.399496,core_b50,4.026191,0.071447,31.380503,-20.310243,246.22305,0.973429,17.619678,19.251194,16.449654,10.663034,14.821,14.177,13.794,13.81,0.024,13.663,0.029,12.499,0.264,8.578,0.21,4.1125,5.17,4.1,5.2,0.072505,130.508475,0.1,0.994661,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.151616,False,False,1301.034,370.506,3.211,1.991,1.4165687510419094,1.477642926739506,0.7479643732801404,1.681878634309515,0.1310421275554899,0.5537749327897973,0.1763540838731388,0.271211981353083,True,0.734704112337011,False,False,v2
1396628394342768768,J154523.94+440815.0,15452395+4408148,236.349753,44.137483,70.676208,51.345234,61.229704,core_b50,5.553669,0.080707,-9.15619,-1.01238,179.10464,1.013152,17.767595,19.444279,16.523354,11.502061,14.714,14.119,13.889,13.695,0.024,13.462,0.026,11.59,0.118,8.678,0.23,9.200847,4.720435,9.2,4.7,0.075886,161.016949,0.1,0.928655,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.57413,False,False,1274.142,361.161,3.101,2.62,1.2060754213710565,1.9978904929377816,0.8210175608491687,1.445764836726792,0.0483595709614915,0.5202814551767025,0.3004839298583984,0.4572496367927939,True,0.931960833542556,False,False,v2
1396732504350284928,J155347.51+440609.7,15534754+4406097,238.447927,44.102712,70.194571,49.869955,61.876305,outer_b30_50,4.711756,0.118978,-23.887468,-0.348127,211.86365,0.950931,18.536934,20.557858,17.28189,11.906652,15.368,14.692,14.431,14.209,0.025,13.997,0.031,12.429,0.247,8.127,0.167,4.395547,6.501198,4.4,6.5,0.134726,130.508475,0.213329,0.970687,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.384828,False,False,1256.155,355.881,5.389,1.842,2.0231339813384017,2.590453679729457,1.865907017215836,3.099830159633769,0.3991197277589722,1.1634851719820507,0.1821286494283619,0.2941946580623243,True,0.979412503138338,False,False,v2
1402023873994665600,J153508.87+484341.0,15350890+4843409,233.786917,48.728038,78.556305,51.83769,64.325288,core_b50,3.913026,0.071836,-23.456177,-4.402933,253.2233,1.030111,17.652182,19.129065,16.46551,10.634664,14.822,14.126,14.096,13.701,0.024,13.473,0.026,11.829,0.141,8.836,0.284,7.7,3.822887,7.7,3.8,0.13282,150.847458,0.1,0.825266,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.366152,False,False,1253.965,355.923,2.906,2.815,1.2797388771101426,1.410176911018899,0.7562300958397042,0.9600799530872524,0.0761663206923466,0.2217111549366822,0.4948289494314817,0.5888360117086205,True,0.6389656038162189,False,False,v2
1424177207932416384,J163234.97+515805.2,16323498+5158050,248.145687,51.96814,79.823452,42.176798,71.828894,outer_b30_50,5.015708,0.048025,-9.515332,6.199497,198.25362,1.060546,16.817133,18.236172,15.636639,10.331027,14.046,13.453,13.263,13.012,0.024,12.818,0.024,11.118,0.073,8.33,0.134,14.872603,8.102239,14.9,8.1,0.179724,150.847458,0.1,0.869981,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.069403,False,False,1191.147,332.836,4.189,2.037,1.9719843209066068,1.8870651999452328,1.5656047788659295,1.0099032596264763,0.3805227735642764,0.3417841022256382,0.5048614256505427,0.5014655078474737,True,0.903590258599046,False,False,v2
1431539194194704256,J162944.54+581514.7,16294459+5815147,247.435522,58.254028,88.170035,41.237654,76.777026,outer_b30_50,4.506422,0.109007,-30.402597,-14.253378,218.8239,1.056263,18.266537,20.113314,16.99974,11.566063,15.181,14.66,14.354,14.127,0.024,13.932,0.028,12.304,0.169,8.963,0.219,6.42426,4.957534,6.4,5.0,0.034679,150.847458,0.1,1.002435,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.05211,False,False,1184.847,330.827,4.769,2.429,1.7158091830618112,2.2048388407629305,1.5812036175118285,1.9436160145917687,0.1259975258923695,0.3468948823495721,0.236061821560019,0.3838836421609819,True,0.956565402962591,False,False,v2
1431609528579630720,J163914.20+575227.5,16391420+5752274,249.809127,57.874342,87.283126,40.111609,77.299062,outer_b30_50,3.321634,0.077397,-7.193331,14.301478,297.68088,1.029641,17.568346,18.95066,16.415329,10.199591,14.851,14.227,13.995,13.838,0.023,13.691,0.026,12.99,0.293,9.469,0.294,3.705461,3.692857,3.7,3.7,0.157099,100.0,0.1,0.754623,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.7, W4 S/N 3.7) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.002767,False,False,1163.133,325.549,4.2,2.286,1.8033626858213043,1.0728702302828417,0.7403243860590792,0.358030745225822,0.2319466492514544,0.1220907267425543,0.215118724988093,0.3398011350813981,True,0.8189806678383128,False,False,v2
1433390874855769984,J170147.17+570228.3,17014721+5702285,255.446535,57.041228,85.570207,37.266108,78.317794,outer_b30_50,4.429722,0.207802,-1.930655,13.483743,228.14157,1.025573,19.226667,21.060507,18.023989,12.435645,16.165,15.694,15.26,15.077,0.028,14.867,0.042,12.542,0.18,8.486,0.127,6.031667,8.548819,6.0,8.5,0.107243,130.508475,0.311583,0.831598,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.001614,False,False,1161.703,327.022,5.51,3.384,3.076946223896073,2.734505749970371,2.112823129050324,2.539259027131765,0.2705542818312859,0.7913960989465813,0.1760330252479894,0.2968653711349045,True,0.9836806427316094,False,False,v2
1440396413192011904,J172119.96+632301.2,17211996+6323016,260.333172,63.383623,92.953684,34.084645,84.830542,outer_b30_50,3.887271,0.076186,0.357323,-30.327419,253.47762,0.966899,17.57876,19.022312,16.409323,10.559062,14.839,14.228,14.146,13.831,0.025,13.656,0.026,13.107,0.258,9.456,0.262,4.20814,4.143893,4.2,4.2,0.133302,100.0,0.1,0.81424,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.2, W4 S/N 4.2) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,1091.71,307.448,0.0,0.0,1.8386995103804191,1.7751541695326862,0.9220498442912256,1.6733007979552543,0.1123874469451294,0.5599872739006597,0.3851388165016492,0.5499920861217691,True,0.8629173989455184,False,False,v2
1440621778715462400,J174306.45+640406.9,17430652+6404061,265.776821,64.06869,93.531184,31.627766,86.94838,outer_b30_50,4.323188,0.084891,-32.309007,68.903553,229.3804,0.983502,17.854578,19.66467,16.59702,11.051796,14.775,14.118,13.853,13.676,0.024,13.497,0.025,12.442,0.179,8.527,0.157,6.065363,6.915287,6.1,6.9,0.149039,130.508475,0.107871,0.845792,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.137653,False,False,1213.683,333.953,3.286,2.224,1.8815418696025168,2.498992658164281,1.4869190486304948,1.5858098868667725,0.3146857581576044,0.7409334852500867,0.1719146691780443,0.2800215949760549,True,0.9743911624403716,False,False,v2
