lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
4.792712598878508,0.03724645361140984,0.00029438824975621075,0.00020371580481781242,11,2097152,SPHEREx-D6,61204.792143,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0417_2D6_spx_l2b-v25-2026-166.fits
4.827444838457616,0.03677679144403851,0.0014936149062081175,0.0005230703501024916,13,270532608,SPHEREx-D6,61205.133514,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0478_1D6_spx_l2b-v25-2026-166.fits
4.89820534448987,0.036311121594966037,0.00027776677581637104,0.00025727334233978345,14,2097152,SPHEREx-D6,61205.136498,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0478_3D6_spx_l2b-v25-2026-166.fits
2.2719853177335616,0.056243300252311,0.0016569777989733103,6.983574559360317e-05,14,2097152,SPHEREx-D3,61205.136498,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/3/level2_2026W24_2B_0478_3D3_spx_l2b-v25-2026-166.fits
2.324224978904204,0.05739844870210268,0.0014703218206444588,6.547238270630984e-05,13,2097152,SPHEREx-D3,61205.137991,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/3/level2_2026W24_2B_0478_4D3_spx_l2b-v25-2026-166.fits
4.9340746763174,0.036272316035566896,0.0006751788731327881,0.0002679174824138782,14,2097152,SPHEREx-D6,61205.137991,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0478_4D6_spx_l2b-v25-2026-166.fits
2.4216259522461963,0.04138914848004171,0.001272510714690119,0.00011598952212813233,13,2097280,SPHEREx-D3,61205.813947,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/3/level2_2026W24_2B_0596_2D3_spx_l2b-v25-2026-166.fits
2.098313426459337,0.05233413485335045,0.0014876880472068819,6.686648104961851e-05,14,2097152,SPHEREx-D3,61212.939908,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/3/level2_2026W25_2A_0725_1D3_spx_l2b-v25-2026-174.fits
4.512648858026135,0.03560208613403343,0.0004535458375684614,0.00019923355441314804,14,2097152,SPHEREx-D6,61206.219201,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0042_1D6_spx_l2b-v25-2026-172.fits
4.545133601528627,0.035789170992694984,0.0008949828463674464,0.00018423913448796644,14,2097152,SPHEREx-D6,61206.220693,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0042_2D6_spx_l2b-v25-2026-172.fits
