source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat,n1_flag,n1_ncat,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag_0.95,n2_flag_0.99,n2_flag_0.999,n2_flag,nebular_flag
1345188052692608,43.88991754467799,2.3242530116702502,2834.53,907.45,2.149,1.801,33.412,11.192,1.192,1.081,1,0,0,8.8,8.1,0.328052,J025533.55+021927.3,-48.03088164615933,-13.788216710091396,False,0,,,,,0.8076549446279386,False,False,False,False,False
21485423574915456,40.21649295724785,8.999184344987995,3205.838,1045.089,0.248,2.489,33.244,11.893,1.048,1.154,1,0,0,5.7,4.6,0.139396,J024051.94+085957.1,-45.185874563812895,-6.324610276567666,False,0,,,,,0.7490755007704161,False,False,False,False,False
65225469302220800,56.71438897122719,24.10432284781211,3420.763,1074.976,6.513,3.078,49.794,12.364,0.93,1.237,1,0,0,8.6,8.0,0.386083,J034651.44+240615.9,-23.55217170078967,4.0814160266950505,True,8,CED,19,768.8179791220521,12000.0,0.9818952234206472,True,False,False,False,True
65236739295987200,55.80826538420033,23.795884149961378,3278.045,1063.698,2.413,4.394,36.573,10.42,1.002,0.92,1,0,0,3.5,4.2,0.597583,J034313.94+234745.5,-24.3354750427204,3.964039095987967,True,3,CED,19,2425.5556389925605,12000.0,0.8570878274268104,False,False,False,False,True
65294364873918080,56.29278594931714,24.392156067592783,3543.772,1087.061,1.005,2.74,41.165,12.632,0.9795,0.9063,1,0,0,10.8,6.4,0.104122,J034510.26+242331.8,-23.59616511665332,4.446810039414361,True,8,CED,19,1340.9263852669378,12000.0,0.9965331278890601,True,True,False,True,True
66522377627294336,57.01249962488416,24.0012898055372,3329.668,1065.039,13.914,1.719,41.755,14.838,1.485,1.045,2,1,0,14.5,3.8,0.487317,J034802.96+240004.8,-23.44473488004436,3.921523231591816,True,7,CED,19,1749.3899601692988,12000.0,0.9292758089368259,False,False,False,False,True
66783099321711360,56.728728157066,24.466451174674035,3393.993,1066.889,15.074,3.434,42.568,12.543,0.7023,1.036,1,0,0,4.6,4.3,0.44902,J034654.88+242759.6,-23.27522377056709,4.431903737323549,True,5,CED,19,1657.1814340115848,12000.0,0.974191063174114,True,False,False,False,True
72265337311743744,34.74738303164307,10.982086713404204,3307.422,1100.088,4.219,2.504,32.672,12.033,1.037,1.465,1,0,0,3.9,7.0,0.268203,J021859.35+105855.6,-46.37274740669816,-2.738778571227003,False,0,,,,,0.8969183359013867,False,False,False,False,False
97338291233869952,27.6836800932037,21.301733752501164,2898.159,936.513,6.917,3.317,30.788,11.846,0.955,1.036,1,0,0,10.0,3.9,0.310823,J015044.07+211806.4,-39.48942021453973,9.272197739865682,False,0,,,,,0.18058551617873653,False,False,False,False,False
111132759821159424,49.55821650132807,24.63153039741925,3107.854,1012.185,4.323,3.074,33.461,12.953,1.14,0.9197,1,0,0,8.0,3.8,0.179593,J031813.96+243753.6,-27.297191333282964,6.1540257452994425,False,0,,,,,0.5714946070878274,False,False,False,False,False
121176287440183936,54.10247468694697,30.77814877730277,3023.735,947.043,10.521,2.369,33.327,11.97,0.9163,0.9859,1,0,0,8.7,4.3,0.061191,J033624.59+304641.2,-19.975173535235257,11.107328119724134,False,0,,,,,0.9733825529434622,True,False,False,False,False
123825182750715264,48.05566303476134,32.413360327216786,2774.419,868.138,9.311,1.981,31.477,11.574,0.9778,0.8448,1,0,0,3.6,3.5,0.023753,J031213.35+322448.1,-21.688280661434877,14.005944815524645,True,1,BRIGHT_LBN,726,8040.6481057269375,9526.62137112221,0.7309112104138333,False,False,False,False,True
124559312920519040,52.74276039645791,32.284910032929965,2944.69,913.357,6.009,3.451,31.961,11.541,1.132,1.075,1,0,0,7.0,3.6,0.232507,J033058.24+321705.7,-19.49958283576062,12.849994664085674,False,0,,,,,0.9167476199727997,False,False,False,False,False
170010787154922112,63.289306562288,34.203648373164576,2895.112,911.405,2.572,2.088,30.705,12.459,0.8897,0.8873,1,0,0,4.5,3.6,0.167929,J041309.44+341213.0,-12.272539435337809,12.819278435932338,False,0,,,,,0.8691470759665825,False,False,False,False,False
178409814740773120,67.01019660181763,38.02279485878217,2868.267,868.4,6.176,1.78,33.391,12.235,1.728,1.701,1,0,0,11.2,9.6,0.205107,J042802.43+380122.2,-7.453959503689655,16.062116043070095,False,0,,,,,0.8412667573343695,False,False,False,False,False
180964362507643136,81.14441408051816,33.090032762708525,3050.44,978.227,8.303,4.635,38.008,13.15,1.083,1.285,3,0,0,8.0,7.5,0.218322,J052434.64+330523.9,-1.543420632966672,9.881715869119322,True,2,HII_SH2,230,4059.40985544553,9000.0,0.436748844375963,False,False,False,False,True
181186253400855680,80.40642885723793,33.58283533090806,3285.237,1033.767,11.224,3.756,61.158,19.09,1.129,1.077,2,0,0,5.5,4.6,0.308995,J052137.56+333458.2,-1.7736264189709845,10.413421179463182,True,5,HII_SH2,230,2083.2959183898934,9000.0,1.0,True,True,True,True,True
181953648093076352,78.83742887555677,33.93509681970746,3058.83,963.9,4.242,1.246,36.526,12.414,1.165,1.384,1,0,0,11.1,9.1,0.095302,J051520.99+335606.3,-2.638723636498849,10.859842845601444,True,3,BRIGHT_LBN,796,2242.119860276082,5890.83958388034,0.9883427239168447,True,False,False,False,True
182041162347363840,79.67078610444726,34.43539310340615,3067.536,957.882,18.751,3.096,36.964,11.288,1.536,1.585,1,0,0,13.7,12.5,0.073061,J051840.99+342607.4,-1.787005050737288,11.30660626750508,True,5,BRIGHT_LBN,796,1408.1653946455,5890.83958388034,0.9896055954925199,True,False,False,False,True
182053836792653952,79.2388065503622,34.10946585933449,3049.089,976.631,5.566,3.811,32.17,11.861,1.125,0.88,1,0,0,3.8,5.4,0.038163,J051657.31+340634.0,-2.266565472660081,11.00806530561889,True,5,BRIGHT_LBN,796,1023.9153979851686,5890.83958388034,0.9855255488634156,True,False,False,False,True
182099226008267904,79.35377633724482,34.53472285047545,3132.28,985.482,14.562,4.896,38.031,14.796,2.048,1.995,1,0,0,5.6,5.6,0.224022,J051724.88+343204.9,-1.9434329041958656,11.424962827489551,True,5,BRIGHT_LBN,796,1857.388515400794,5890.83958388034,0.9949485136972994,True,True,False,True,True
182289956917284224,78.72389266247355,34.89436931455615,3112.67,961.111,14.558,1.422,36.19,13.118,0.9304,0.9001,2,0,0,8.6,5.2,0.270379,J051453.72+345339.9,-2.1566952593242044,11.823515331913718,True,3,BRIGHT_LBN,796,3946.2179645748047,5890.83958388034,0.9938799300563435,True,True,False,True,True
182292400754039552,79.100955548714,34.75864022928033,3400.623,1038.862,26.58,9.24,117.562,29.451,0.7811,1.064,3,0,0,5.9,5.3,0.40598,J051624.21+344531.4,-1.9836272899015333,11.664017602491745,True,4,DARK_LDN,1510,176.91046837116843,1019.59532339324,1.0,True,True,True,True,True
182594933955444608,82.32639386978524,34.21323376221695,3082.823,963.796,6.588,2.421,39.475,12.196,1.463,1.217,3,0,0,8.4,6.7,0.453607,J052918.35+341247.2,-0.1005180387227054,10.94580883970132,True,1,HII_SH2,230,5071.381446093487,9000.0,0.9904798911987566,True,True,False,True,True
182604421539916672,82.5084875024135,34.43829787973463,3136.368,975.012,8.921,3.675,40.586,13.742,1.161,1.108,1,0,0,9.7,6.0,1.31556,J053002.01+342619.1,0.1490929306972047,11.162508324747138,True,1,HII_SH2,230,5705.39623167895,9000.0,0.9954342335340975,True,True,False,True,True
182610911233404160,82.03602413982226,34.085029920018584,3050.738,961.389,7.187,3.888,33.12,12.173,1.156,1.026,1,0,0,9.1,5.2,0.225368,J052808.66+340506.1,-0.3716066931425392,10.831042006821171,True,1,HII_SH2,230,4204.669086146636,9000.0,0.9862055566349329,True,False,False,False,True
182657679134337152,82.45134963189886,34.63810471645652,3058.055,959.167,20.441,4.96,40.074,12.645,1.145,1.04,1,0,0,9.3,5.7,0.282929,J052948.30+343817.3,0.2199857314462457,11.36453184306475,True,1,HII_SH2,230,5719.403711817242,9000.0,0.9883427239168447,True,False,False,False,True
182686399575787136,80.994826017462,33.73449159102127,3071.745,977.618,13.928,4.399,34.164,12.588,2.263,1.814,3,0,0,14.8,9.5,0.993775,J052358.68+334404.5,-1.2839950181061064,10.532739132834452,True,4,HII_SH2,230,1804.7215745590108,9000.0,0.9897027394598795,True,False,False,False,True
182905683426824064,81.37176795233228,35.076467804401986,3033.885,947.435,11.1,4.014,33.537,10.495,1.257,1.196,2,0,0,9.9,4.9,0.24748,J052529.21+350435.4,-0.2725760253291338,11.852791077732933,True,2,DARK_LDN,1516,1591.6078977853058,4814.993688695098,0.9782397513114436,True,False,False,False,True
182943788377290368,81.48435011815769,35.297070675689675,3038.005,946.037,17.934,5.275,35.648,12.917,1.939,1.143,2,1,0,16.6,8.0,0.268593,J052556.25+351749.7,-0.0727991786157947,12.067412137896978,True,2,DARK_LDN,1516,2118.97738091839,4814.993688695098,0.9799883427239169,True,False,False,False,True
183248288677757568,82.19645850972407,35.24268460280131,2969.509,935.713,6.524,2.191,33.868,10.961,0.9896,1.122,1,0,0,6.0,4.1,0.382868,J052847.15+351434.0,0.3799336046192913,11.979557188049396,True,2,HII_SH2,230,6130.69462178641,9000.0,0.9369535651836021,False,False,False,False,True
183606862606935168,79.84685643221084,34.996631556899224,3075.25,951.384,5.847,2.263,40.166,12.048,1.66,1.048,2,0,0,10.6,4.9,0.225747,J051923.23+345948.0,-1.3463958178644588,11.855932205911152,True,3,HII_SH2,230,3877.247215449817,9000.0,0.9897027394598795,True,False,False,False,True
183700595974425472,81.36573568597252,35.50289956127712,3063.682,948.735,11.63,4.243,40.826,13.332,0.8262,0.9509,2,0,0,3.9,3.8,0.055006,J052527.77+353010.4,-0.0376148715611757,12.278728117962752,True,3,BRIGHT_LBN,794,170.21736428949427,844.7936017838638,0.9890227316883622,True,False,False,False,True
187807340624016640,79.79755277929068,38.82827563472552,2792.444,862.464,6.739,1.117,33.113,11.922,0.9834,1.179,3,0,0,5.0,4.1,0.273342,J051911.39+384941.9,0.8195144908094087,15.68037768241441,True,2,HII_WISE,G168.750+00.873,213.74205293975209,1248.0,0.7537400427433456,False,False,False,False,True
189189117500843008,84.85793810189968,36.20961089925528,3112.143,946.436,1.482,2.537,37.687,15.186,2.484,1.582,3,0,0,11.3,8.0,0.273436,J053925.88+361234.7,2.719465126397866,12.84622471667653,True,1,DARK_LDN,1518,2942.7041736477945,4356.18665517593,0.9938799300563435,True,True,False,True,True
189241516103470336,83.97258716869405,36.37660729992287,3153.907,968.316,10.999,5.85,50.786,15.199,0.5079,0.7979,2,0,0,4.8,4.5,0.166958,J053553.40+362235.7,2.205737279588037,13.041432155547248,True,2,DARK_LDN,1518,3447.7193762153984,4356.18665517593,0.9965028171750534,True,True,False,True,True
189252305061677824,84.11234038681502,36.69753600297269,2968.044,919.391,7.045,1.858,50.47,14.37,1.25,1.125,1,0,0,8.6,9.3,0.480396,J053626.93+364151.4,2.4729788537079243,13.35731044512672,True,3,DARK_LDN,1518,2431.788859416588,4356.18665517593,0.9363707013794443,False,False,False,False,True
189260517037944704,84.41187145254206,36.638970859805575,2899.229,901.061,11.242,0.896,31.487,11.387,0.975,1.045,1,0,0,4.5,3.6,0.081304,J053738.85+363820.3,2.6444624610091934,13.288975300060994,True,1,DARK_LDN,1518,1881.6656280378063,4356.18665517593,0.8731299786283272,False,False,False,False,True
189486952011914496,83.8136576073405,37.0868748128164,2868.572,895.18,6.101,2.017,33.845,11.129,1.008,1.057,1,0,0,5.6,4.4,0.098023,J053515.28+370512.8,2.481198886658811,13.756568027745292,True,1,DARK_LDN,1518,2983.400726745727,4356.18665517593,0.8414610452690888,False,False,False,False,True
205800337313384448,76.00293575546853,44.85034499230452,2505.419,746.821,5.143,1.727,36.222,12.875,1.466,1.249,1,0,0,14.4,7.7,0.520352,J050400.66+445101.4,2.094363292074633,21.92729880142303,True,2,HII_WISE,G162.195+02.110,56.658862976132895,117.0,0.99674914213473,True,True,False,True,True
216549472221300992,55.06156889265733,31.456800668588453,3164.804,969.101,66.879,9.228,41.99,12.649,0.9595,1.16,1,0,0,5.5,5.0,0.217416,J034014.76+312724.6,-18.93135854926491,11.573904266476932,True,5,DARK_LDN,1468,192.87068606197874,703.5876171402047,0.9972799689139304,True,True,False,True,True
216701544127953536,56.30025725042049,32.19474335152563,3423.106,1020.471,54.996,11.854,32.888,16.153,2.977,2.204,1,0,0,25.8,12.2,0.105571,J034512.06+321141.1,-17.692019802069556,12.05108000820785,True,1,CED,18,775.7921742048537,4500.0,1.0,True,True,True,True,True
217188112383909120,57.67981286909673,33.35391545709071,2851.136,895.305,6.559,3.38,32.438,10.438,0.9945,0.9561,1,0,0,3.8,3.7,0.238429,J035043.15+332114.3,-16.057616431570626,12.923886674299467,True,1,PGCC,PGCC G160.64-16.12,347.46696058432263,419.553,0.8249465708179522,False,False,False,False,True
217414650433979136,54.975840252762815,32.39457383806936,3106.774,933.865,16.282,3.471,32.99,12.008,1.109,1.018,1,0,0,3.7,4.3,0.321245,J033954.18+322340.6,-18.249132027927203,12.502792428020484,True,3,BRIGHT_LBN,749,1023.3782382195724,2740.0800987187054,0.9933942102195453,True,True,False,True,True
217420147990826752,55.01932079460268,32.528622128181325,3115.75,929.392,7.963,1.588,41.875,12.529,1.039,1.205,2,0,0,5.6,5.0,0.291635,J034004.61+323143.2,-18.12181062647734,12.624550448967817,True,3,BRIGHT_LBN,749,1503.5836452994067,2740.0800987187054,0.9939770740237032,True,True,False,True,True
217459588675462656,55.43127838289131,32.412056865050545,3099.855,938.767,14.518,4.253,34.664,11.483,1.287,1.023,1,0,0,11.8,4.9,0.225075,J034143.50+322443.6,-17.99302146298731,12.430403140481404,True,3,CED,18,1991.4393940692216,4500.0,0.9920341946765106,True,True,False,True,True
219245818333825664,61.48821708098444,36.06890982611251,3071.127,918.601,5.791,2.598,38.69,13.406,1.683,1.471,1,0,0,15.9,7.3,0.51953,J040557.14+360408.4,-11.946815409060074,14.930251674263006,True,3,HII_SH2,220,4328.081983312834,9600.0,0.9897027394598795,True,False,False,False,True
219268220880783360,61.11463340120041,36.33159151750867,2887.299,871.624,8.371,0.224,34.315,11.897,1.025,1.051,1,0,0,6.6,6.8,0.545082,J040427.47+361954.0,-11.959606036785342,15.247381517709126,True,4,CED,26,792.4579877887334,4710.0,0.8617641344472509,False,False,False,False,True
219535982027057408,60.38913268072776,36.79798485467513,2937.55,877.028,0.0,0.0,51.756,12.777,0.5534,1.356,3,0,0,4.0,7.8,0.207412,J040133.40+364752.6,-12.008805359508845,15.821729493505671,True,5,HII_SH2,220,928.1345894685243,9600.0,0.9105304060617836,False,False,False,False,True
220182293002579456,59.48835953315277,36.69305078198953,2812.367,855.469,22.72,6.359,42.151,11.569,1.089,1.382,1,0,0,7.3,8.6,0.156232,J035757.19+364135.0,-12.56842811002616,15.868571920656048,True,4,HII_SH2,220,1958.4968955566644,9600.0,0.7780260345832524,False,False,False,False,True
220335674873600000,59.704797942004674,37.108447343947326,3105.759,914.885,2.039,2.8,57.72,21.453,1.374,1.066,1,0,0,13.0,5.7,0.10636,J035849.14+370630.3,-12.142794115637276,16.238495605252883,True,4,HII_SH2,220,2201.2778191198727,9600.0,0.9932970662521857,True,True,False,True,True
220446240215342336,58.94983896568532,37.26404182199781,2879.249,871.08,1.67,2.067,34.415,12.346,0.8904,0.8428,1,0,0,4.0,3.6,0.195072,J035547.97+371550.6,-12.423117810324271,16.517777959883176,True,3,HII_SH2,220,4188.5636936934425,9600.0,0.853895473091121,False,False,False,False,True
225198295109397248,61.77558612315251,35.95660780223829,2767.409,860.529,5.264,2.275,33.226,11.698,0.8875,1.074,1,0,0,5.0,4.2,0.101371,J040706.14+355723.7,-11.869715722196698,14.77466663336159,True,2,HII_SH2,220,5257.0536503941485,9600.0,0.7204196619389935,False,False,False,False,True
240152890198411904,45.86513674653379,41.76921452377392,2274.323,687.961,8.826,2.537,28.882,10.634,1.033,1.124,1,0,0,4.8,3.6,0.177704,J030327.63+414609.3,-14.65005042883283,23.468145307538013,False,0,,,,,0.776593823370056,False,False,False,False,False
247685133264868352,61.76677985180502,50.82483872762428,2370.648,659.827,5.865,2.776,34.195,10.953,0.8384,1.048,1,0,0,4.7,3.6,0.156714,J040704.02+504929.5,-0.9187794565123752,29.332044627577183,False,0,,,,,0.9230630305219433,False,False,False,False,False
251272599185908224,58.25279931032211,51.24240687987413,2263.806,639.431,3.846,1.797,32.831,11.131,1.057,1.135,1,0,0,9.6,7.3,0.325392,J035300.64+511432.9,-2.0446606006766257,30.2446720839784,False,0,,,,,1.0,True,True,True,True,True
251638800979951872,58.90785265261293,51.31508313402543,2281.387,641.253,3.282,2.651,31.928,10.745,0.9165,1.029,2,1,0,8.0,4.9,0.14913,J035537.88+511854.4,-1.7274384762010473,30.21688238290745,False,0,,,,,1.0,True,True,True,True,True
252058853079711872,58.74197081781245,53.433363811671526,2378.774,644.248,14.816,4.929,37.068,12.346,1.64,1.481,1,0,0,12.6,7.6,0.861343,J035458.04+532600.9,-0.164500142528037,32.297167535069825,True,3,HII_SH2,205,1065.2828258261966,3600.0,1.0,True,True,True,True,True
254922634193672448,74.14656395029108,47.357038353494026,2422.803,707.613,4.398,1.169,35.779,13.364,1.816,1.068,2,1,0,12.8,6.0,0.113627,J045635.18+472125.4,2.6233216020131893,24.56179331193122,True,1,SNR_GREEN,G160.9+02.6,3675.8704346530085,4200.0,0.9655950875925592,True,False,False,False,True
258443098626568576,68.49061692076287,48.91817476531371,2350.46,674.817,3.437,1.44,29.159,10.886,1.122,1.07,3,0,0,8.2,4.1,0.219306,J043357.72+485505.4,0.7765441033834849,26.63996547840121,False,0,,,,,0.899674914213473,False,False,False,False,False
271495091923795072,64.96807323798787,50.88327448720268,2333.46,696.325,7.032,3.095,33.806,14.408,0.8155,1.242,1,0,0,7.0,10.1,0.495231,J041952.30+505300.1,0.5115811589970611,28.97666206055553,False,0,,,,,0.8778219252302691,False,False,False,False,False
271889438640757248,64.4433262113923,52.3310187294836,2301.844,638.135,6.687,1.471,31.128,11.556,1.145,0.8706,1,0,0,8.1,4.4,0.118524,J041746.41+521951.6,1.3174554975224797,30.460179965602475,False,0,,,,,1.0,True,True,True,True,True
272101811883235584,67.81480448547187,52.79389099605829,2135.867,615.089,6.278,1.239,30.103,10.922,1.262,1.001,1,0,0,9.1,4.2,0.190082,J043115.54+524738.1,3.10436437381211,30.532049216073013,True,2,DARK_LDN,1418,1598.7426719247187,3275.0221258564056,1.0,True,True,True,True,True
275445774638815872,65.98360896750063,53.949273226940406,2097.469,600.991,10.832,4.345,30.902,10.939,0.9301,0.9971,1,0,0,6.2,5.1,0.392046,J042356.04+535657.7,3.116250827635569,31.86733287170995,False,0,,,,,1.0,True,True,True,True,True
275542836603642496,66.9361929206012,54.71587547184795,2099.325,598.154,5.036,1.881,31.529,11.427,1.007,1.086,1,0,0,4.6,4.0,0.216931,J042744.66+544257.0,4.048677455661415,32.51603432409953,True,1,SNR_GREEN,G150.3+04.5,2730.0482834465956,5400.0,1.0,True,True,True,True,True
310640179768135936,19.59903516219142,31.95232136376459,2164.506,659.274,3.942,2.897,28.311,10.724,0.9515,0.9829,1,0,0,4.9,4.5,0.269497,J011823.74+315708.4,-30.571555354213896,21.859456976752707,False,0,,,,,0.550388296911685,False,False,False,False,False
321869453367182080,19.81049423598867,37.32872805215158,1962.202,587.56,4.93,2.819,29.615,10.834,1.009,2.344,1,0,0,3.7,6.1,0.126897,J011914.52+371943.3,-25.21316340366125,26.68929247363001,False,0,,,,,0.0931009571970381,False,False,False,False,False
349126552778518144,27.498660386449178,42.689033055414136,1939.494,576.287,4.698,1.864,29.053,10.266,0.9423,1.095,1,0,0,4.8,4.3,0.169244,J014959.67+424120.3,-18.891565465360703,29.148089315669004,False,0,,,,,0.058515441574860036,False,False,False,False,False
354428986259904640,36.6860854124105,48.24382033277042,1977.221,577.15,4.078,3.687,29.498,10.913,1.039,0.9524,1,0,0,3.8,3.5,0.115681,J022644.66+481437.8,-11.65549792385295,31.74680208505135,False,0,,,,,0.9738445001791473,True,False,False,False,False
380829080780995456,9.239164694453542,40.74624723334097,1711.433,506.938,3.516,3.245,28.474,10.914,1.042,0.9323,1,0,0,4.8,3.7,0.076619,J003657.39+404446.4,-22.04230418326783,33.398914724891995,False,0,,,,,0.2939806520960229,False,False,False,False,False
381119493583484672,9.965223285399942,40.38037925360926,1784.336,522.282,3.769,1.532,29.311,10.831,0.9602,1.229,3,0,0,3.7,4.9,0.168192,J003951.66+402249.3,-22.43775342662852,32.81736948787107,False,0,,,,,0.5394123969903261,False,False,False,False,False
408225234052092288,28.2714498759682,53.67129975357648,1791.523,509.564,4.581,2.483,31.747,10.885,0.8003,0.9948,1,0,0,5.6,3.9,0.23966,J015305.12+534016.7,-8.101618840502711,38.8686581792535,False,0,,,,,0.5640451451092798,False,False,False,False,False
410183017584971904,18.61787466501292,52.61588101613702,1616.005,455.98,5.75,2.834,29.491,10.78,1.066,1.031,1,0,0,10.2,4.0,0.125828,J011428.27+523657.2,-10.097140247397684,40.685881700809546,False,0,,,,,0.8671138329930981,False,False,False,False,False
412260716605216896,23.01533661113396,55.70739238122126,1765.389,493.045,4.903,2.279,30.574,10.545,1.097,1.06,1,0,0,8.3,4.6,0.097934,J013203.68+554226.7,-6.710884256232097,42.0958661411604,False,0,,,,,1.0,True,True,True,True,True
414663218229795584,11.452371138832412,49.7117249981686,1579.349,454.374,4.96,2.478,28.702,10.222,0.8733,1.053,2,0,0,4.9,3.7,0.364602,J004548.54+494242.4,-13.14981390708884,40.45005163478109,False,0,,,,,0.7419072615923009,False,False,False,False,False
416959312041689984,10.981547294468193,52.84803404934455,1545.406,437.715,2.292,2.111,28.878,10.422,0.9509,1.022,1,0,0,5.7,3.6,0.344482,J004355.53+525053.0,-10.006919822310715,43.27530983252781,False,0,,,,,0.607076893166132,False,False,False,False,False
417703062949315072,12.132069776103624,55.69048115232031,1574.06,439.578,6.991,3.487,30.54,10.514,1.017,1.053,3,0,0,5.7,4.8,0.086266,J004831.70+554125.7,-7.178934189150415,45.29375148410407,True,1,BRIGHT_LBN,605,1376.3828455357962,3352.82447206333,0.7217847769028871,False,False,False,False,True
417742641063196928,10.262259969917656,53.4837515666956,1518.578,431.998,3.117,1.621,27.266,10.263,0.9323,1.012,2,1,0,4.0,3.9,0.173977,J004102.92+532901.6,-9.356407315273726,44.04322709865908,False,0,,,,,0.48148148148148145,False,False,False,False,False
418683208844394880,8.16392559083448,56.305712643655205,1517.546,422.595,5.495,2.421,29.561,10.555,0.9143,1.031,1,0,0,5.8,4.7,0.109776,J003239.32+561820.5,-6.470475387501447,47.05577053599724,True,1,BRIGHT_LBN,599,580.2432145244763,992.9480217318128,0.4756488772236804,False,False,False,False,True
418711688764811904,9.303505626817806,56.093139321679296,1521.215,425.104,0.0,0.0,26.796,10.535,1.05,1.076,1,0,0,8.1,3.8,0.26529,J003712.81+560535.4,-6.723460831584774,46.51772173509403,False,0,,,,,0.4931466899970837,False,False,False,False,False
421554029404145408,5.849537849824253,56.54346502731133,1477.754,411.249,0.0,1.105,30.562,10.585,0.9405,0.9336,1,0,0,7.5,3.9,0.285982,J002323.85+563236.6,-6.11689883448854,47.996966268165686,True,1,PGCC,PGCC G119.01-6.13,135.41608834870394,430.395,0.2872557596967046,False,False,False,False,True
422065714626840064,4.676150808073603,57.9408886275243,1469.377,404.355,6.128,2.518,29.304,10.636,0.9505,1.027,2,0,0,7.4,3.9,0.165991,J001842.28+575627.3,-4.654294189973837,49.49543815355802,False,0,,,,,0.24496937882764655,False,False,False,False,False
423322529440275968,0.3644523337655464,59.99180429860119,1529.547,409.34,2.717,3.111,28.074,10.557,1.62,1.18,2,1,0,22.2,10.1,0.568119,J000127.39+595930.5,-2.275296670861791,52.48856165647921,False,0,,,,,0.9998761303109129,True,True,True,True,True
423618469869598336,14.122845725870794,56.53268043521353,1590.044,431.216,7.898,1.73,37.075,11.694,0.7799,1.077,2,0,0,7.6,7.6,0.398015,J005629.46+563157.9,-6.332191793357213,45.38483529673738,False,0,,,,,0.778652668416448,False,False,False,False,False
423691273846258944,12.531141574234654,55.61488259647595,1616.742,446.832,0.0,0.0,28.647,10.533,0.945,1.075,1,0,0,5.9,4.9,0.273008,J005007.46+553653.8,-7.256390726035833,45.10651512548566,True,1,BRIGHT_LBN,605,2228.8686649176057,3352.82447206333,0.8691552444833285,False,False,False,False,True
423696363393261824,12.25978118965549,55.71858433060456,1570.033,439.215,9.174,2.703,29.892,11.185,1.04,1.067,3,1,0,8.7,4.6,0.250332,J004902.31+554306.9,-7.151580067859111,45.27740808419284,True,1,BRIGHT_LBN,605,1614.1344268366572,3352.82447206333,0.705161854768154,False,False,False,False,True
423828850239308928,13.2870030615043,56.86893121613174,1565.201,435.022,5.989,2.521,34.8,11.895,2.2,2.229,3,0,0,12.2,8.6,0.268995,J005308.84+565208.1,-6.002038646638158,45.91871890148074,True,1,HII_SH2,184,943.3546990020537,1200.0,0.687761252065714,False,False,False,False,True
423849401666835840,12.401050596730975,56.54000854384962,1596.385,440.391,4.586,1.311,30.955,11.097,0.8971,1.194,1,0,0,9.8,8.9,0.211083,J004936.22+563224.1,-6.330836011145847,45.91676583271832,True,1,BRIGHT_LBN,605,3333.652299117316,3352.82447206333,0.8023719257315057,False,False,False,False,True
423849573460173824,12.370376093537487,56.56699854988817,1577.351,436.843,6.925,2.823,28.277,10.499,0.9713,0.9891,1,0,0,4.1,3.9,0.219341,J004928.89+563401.4,-6.303721570000409,45.9485962968912,False,0,,,,,0.7336444055604161,False,False,False,False,False
424095206931206656,15.689023706995108,57.25889038187631,1550.392,437.739,4.39,1.001,29.513,11.144,0.9713,1.026,2,0,0,8.9,6.4,0.29042,J010245.40+571532.0,-5.579074706692373,45.52361256014847,False,0,,,,,0.6275882181393992,False,False,False,False,False
424205024956963712,13.348766787660828,56.97933636138509,1503.416,423.907,9.17,2.553,31.518,12.729,1.412,1.003,2,0,0,9.6,3.7,0.323127,J005323.66+565845.5,-5.891395032982321,45.99166121595672,False,0,,,,,0.4088655584718577,False,False,False,False,False
425209257032248576,12.3455661368293,58.74641553097721,1468.427,408.72,6.644,2.873,27.266,10.651,1.008,0.8754,1,0,0,11.3,4.4,0.117977,J004922.94+584447.2,-4.12426748462939,47.74944348332072,True,1,PGCC,PGCC G122.69-4.17,185.4740417358274,386.598,0.24010887527947897,False,False,False,False,True
425565842397684352,9.746550096568557,60.02327186947585,1528.189,410.551,6.517,2.42,30.53,11.521,0.9628,0.8841,1,0,0,8.6,4.9,0.360651,J003859.12+600123.6,-2.8108374380418466,49.56152557201702,False,0,,,,,0.5260036939826966,False,False,False,False,False
425729871483530240,15.032406275013406,58.793196410136346,1631.842,453.679,0.0,1.897,29.532,10.619,0.9391,0.9991,1,0,0,9.2,5.0,0.472174,J010007.71+584735.3,-4.059507617163682,46.99295890568304,False,0,,,,,0.9102751045008263,False,False,False,False,False
425775810455685632,16.986466589944175,58.83893862860583,1789.177,474.785,4.058,2.563,31.813,11.761,0.9756,1.031,1,0,0,8.5,5.5,0.37565,J010756.70+585020.3,-3.964225756790545,46.4665581196056,True,1,DARK_LDN,1310,1591.298561547681,2139.878197161124,1.0,True,True,True,True,True
426167618852849920,16.898818796774385,59.28957556916667,1714.941,466.214,8.826,3.373,28.495,9.992,1.091,1.119,1,0,0,7.9,4.3,0.134455,J010735.72+591722.3,-3.517360014995403,46.866556679380025,True,1,DARK_LDN,1310,246.81645569903068,2139.878197161124,0.9995139496451833,True,True,True,True,True
