z,n_5sigma,sum_snr
1.3040000000000012,2,88.38762769384834
1.3060000000000012,2,85.16544009359747
1.3080000000000012,2,84.08065971118492
1.3100000000000012,2,82.28908252035974
1.3120000000000012,1,75.73753942832748
1.3140000000000012,2,79.83935763787225
1.3160000000000012,2,77.3531798820908
1.3180000000000012,2,75.92443900093494
1.3200000000000012,2,78.1910734673599
1.3220000000000012,2,79.32812344020454
1.3240000000000012,3,84.37335889269028
1.3260000000000012,3,84.18563252248178
1.3280000000000012,3,83.8984196071654
1.3300000000000012,2,76.98526393771127
1.3320000000000012,2,79.12073747702945
1.3340000000000012,2,81.19118375008514
1.3360000000000012,2,83.71229962665883
1.3380000000000012,2,86.26899415533045
1.3400000000000012,2,88.87938050693711
1.3420000000000012,2,91.7392750098953
1.3440000000000012,2,93.83496135975304
1.3460000000000012,2,95.2365657850194
1.3480000000000012,2,95.05458063057812
1.3500000000000012,2,91.98367229684668
1.3520000000000012,2,91.530975010893
1.3540000000000012,2,91.56404324709531
1.3560000000000012,2,89.9489610261251
1.3580000000000012,2,88.86874237803906
1.3600000000000012,2,90.95047729795662
1.3620000000000012,2,90.04600490177775
1.3640000000000012,2,88.62055471671071
1.3660000000000012,2,87.43639930791171
1.3680000000000012,2,87.37249437382144
1.3700000000000012,2,88.9515777997009
1.3720000000000012,2,89.5528444457477
1.3740000000000012,2,89.37802842606756
1.3760000000000012,2,88.87127304484932
1.3780000000000012,2,89.70668018891283
1.3800000000000012,2,88.74513592100269
1.3820000000000012,2,87.5207950895804
1.3840000000000012,3,94.15853242212495
1.3860000000000012,3,95.20127681223467
1.3880000000000012,3,92.73154217770806
1.3900000000000012,3,91.70011866930116
1.3920000000000012,3,90.03037406942303
1.3940000000000012,3,83.96553553604434
1.3960000000000012,3,78.56822781997175
1.3980000000000012,3,76.44254203784696
1.4000000000000012,3,77.86162429003971
1.4020000000000012,3,81.94992290998624
1.4040000000000012,3,85.72283235467151
1.4060000000000012,3,85.9431210400274
1.4080000000000013,3,85.93722105890919
1.4100000000000013,3,83.29822431107034
1.4120000000000013,3,77.04660532073208
1.4140000000000013,3,72.62103166704459
1.4160000000000013,3,70.0474729786346
1.4180000000000013,3,66.4462532384531
1.4200000000000013,3,62.95323189283202
1.4220000000000013,3,58.58133986403884
1.4240000000000013,3,52.66761528413528
1.4260000000000013,3,49.73790857801419
1.4280000000000013,3,47.26600649027717
1.4300000000000013,3,45.54277993552588
1.4320000000000013,3,44.53340994635239
1.4340000000000013,2,16.966083414515687
1.4360000000000013,1,10.916468076662383
1.4380000000000013,1,10.918606435811075
1.4400000000000013,1,10.330881070725022
1.4420000000000013,1,10.423171385369402
1.4440000000000013,1,11.209477806698171
1.4460000000000013,1,11.211694125636214
1.4480000000000013,1,11.213949491631606
1.4500000000000013,1,11.02607129128213
1.4520000000000013,1,10.134666213530881
1.4540000000000013,1,9.558694349461593
1.4560000000000013,1,9.27077657950267
1.4580000000000013,1,8.396062330761737
1.4600000000000013,1,6.81991381828626
1.4620000000000013,1,6.636773210159822
1.4640000000000013,1,7.11805756607659
1.4660000000000013,1,8.91978236357138
1.4680000000000013,1,11.02613076350902
1.4700000000000013,1,11.338245655729779
1.4720000000000013,1,11.340606571444088
1.4740000000000013,1,11.342930118121338
1.4760000000000013,1,10.760358353366422
1.4780000000000013,1,9.186714362555835
1.4800000000000013,1,8.238000687042419
1.4820000000000013,1,7.192189762298718
1.4840000000000013,1,5.500981485297671
1.4860000000000013,1,5.474259808521067
1.4880000000000013,1,6.246822714790857
1.4900000000000013,1,6.642987079622587
1.4920000000000013,1,7.153950966882052
1.4940000000000013,1,7.346563955550676
1.4960000000000013,1,7.348494184335319
