z,n_5sigma,sum_snr
0.46600000000000036,1,76.84904665974916
0.46800000000000036,1,83.06846417647333
0.47000000000000036,1,83.053455351334
0.47200000000000036,1,80.78819470569958
0.47400000000000037,1,55.81589037696948
0.47600000000000037,1,36.24840256821391
0.47800000000000037,1,31.178366069000756
0.48000000000000037,1,26.971619301327355
0.4820000000000004,1,19.908834426083526
0.4840000000000004,1,15.065565272002349
0.4860000000000004,1,13.942499406198422
0.4880000000000004,1,13.947475112216031
0.4900000000000004,1,13.585252424555955
0.4920000000000004,1,13.214040042593075
0.4940000000000004,1,17.439847188925036
0.4960000000000004,1,18.404885465260246
0.4980000000000004,1,18.409150460958024
0.5000000000000004,1,18.134010584271305
0.5020000000000004,1,13.148253681121822
0.5040000000000004,1,5.5331713827203215
0.5060000000000004,0,0.0
0.5080000000000005,1,6.232293687743983
0.5100000000000005,1,10.73184785412808
0.5120000000000005,1,16.210513140117992
0.5140000000000005,1,20.163118133601515
0.5160000000000005,1,20.225520737482707
0.5180000000000005,1,20.23198231647061
0.5200000000000005,1,18.37700464525426
0.5220000000000005,1,15.87245829229499
0.5240000000000005,1,16.301587603570436
0.5260000000000005,1,16.585358354621572
0.5280000000000005,1,17.898074570845598
0.5300000000000005,1,18.5308329594794
0.5320000000000005,1,18.536448692287355
0.5340000000000005,1,18.534357898445656
0.5360000000000005,1,16.617456646570037
0.5380000000000005,1,13.656939815369839
0.5400000000000005,1,12.664730235803608
0.5420000000000005,1,11.618763527392028
0.5440000000000005,1,12.497168557402635
0.5460000000000005,1,12.504262706960711
0.5480000000000005,1,12.511007715927562
0.5500000000000005,1,14.591249637768646
0.5520000000000005,1,19.214308531187463
0.5540000000000005,1,22.54430080042519
0.5560000000000005,1,22.994276313997215
0.5580000000000005,1,23.006862218667283
0.5600000000000005,1,23.10657661591252
0.5620000000000005,1,23.120069402500828
0.5640000000000005,1,22.918484582288396
0.5660000000000005,1,21.33515257798041
0.5680000000000005,1,21.082000124189534
0.5700000000000005,1,19.21580326280115
0.5720000000000005,1,13.965303809376653
