source_id,element,gaia,gaia_err,ref,ref_err,z,rel_diff,nss_solution_type,phot_g_mean_mag,significance
827608625636174720,eccentricity,0.1819540788735463,0.09310571,0.07500000298023224,0.004999999888241291,1.1470852185537397,1.4260542885778815,Orbital,10.686315,32.92883
1517927895803742080,eccentricity,0.4194393074362517,0.020046854,0.4519999921321869,0.012000000104308128,-1.3936264688247901,-0.07203691429802696,AstroSpectroSB1,9.948187,87.823685
1369511693120046976,eccentricity,0.4788452204445813,0.009567375,0.492000013589859,0.012000000104308128,-0.8571495563566036,-0.02673738370309036,AstroSpectroSB1,10.40807,169.76323
4731810519916752768,eccentricity,0.117247096297822,0.013919492,0.0,0.05000000074505806,2.25903658411335,,AstroSpectroSB1,8.997478,95.32148
5608546347283308160,eccentricity,0.0703622895213555,0.004472714,0.09099999815225601,0.029999999329447746,-0.6804032072430738,-0.22678801153787584,AstroSpectroSB1,8.895999,102.99444
5459518648630576768,eccentricity,0.1501632007569818,0.0142186,0.16099999845027924,0.007000000216066837,-0.6837830056848715,-0.06730930309073326,OrbitalTargetedSearchValidated,9.190787,42.4852
6097027546386964352,eccentricity,0.0423811671696612,0.021666253,0.0,0.05000000074505806,0.7777439045900091,,Orbital,9.16302,135.0957
6813270659331371904,eccentricity,0.0088631279546035,0.011859979,0.0,0.05000000074505806,0.1724768625060426,,AstroSpectroSB1,9.661786,145.32863
1319742814684148992,eccentricity,0.4532017098330831,0.008462979,0.46399998664855957,0.004999999888241291,-1.098541371164127,-0.023272148978864593,AstroSpectroSB1,8.806193,173.37936
4596254239591618432,eccentricity,0.3316479005394485,0.023300316,0.33000001311302185,0.007000000216066837,0.06773320643710753,0.004993598063471122,Orbital,7.8470817,67.86987
4544775242616877056,eccentricity,0.2483362584055118,0.009074477,0.24799999594688416,0.00800000037997961,0.02779634860223382,0.00135589703275503,AstroSpectroSB1,9.46266,126.618004
1322110681693422208,eccentricity,0.1222277196146644,0.010251098,0.09200000017881393,0.019999999552965164,1.3450026820540741,0.3285621671423801,AstroSpectroSB1,9.227687,93.15834
