rank,source_id,nss_solution_type,p_class3_corr,period,significance,sigma_ti2,phot_g_mean_mag,flag_alias_1yr,flag_low_lat,m2_min,queue_bin,flag_hi_sigma_ti2,flag_xray_active,xray_tested,flag_dust_unresolved_south,eb26_verdict
927,1065890559359361280,Orbital,0.6497,797.0470046028682,62.08922,0.4340610311119645,14.805735,False,False,0.5369088610620026,v2_main,False,False,True,False,
928,2306728429607333376,Orbital,0.6485,671.0748485997003,41.72611,4.445578227849525,15.569422,False,False,0.5400020448232321,v2_main,False,False,True,False,
929,2132670722412809856,Orbital,0.6477,397.9706213549016,33.25817,0.289266249288865,12.85597,True,False,1.0985749260704551,v2_main,False,False,True,False,
930,2105520309990362112,Orbital,0.6461,274.5939536543763,11.422343,0.1053689152813523,14.872442,False,False,0.8173921863684971,v2_main,False,False,True,False,
931,4945419137835511936,Orbital,0.6441,786.9903706532058,20.265495,0.0241253853349137,15.477622,False,False,0.714575724784122,v2_main,False,False,True,False,
932,6789997537224573184,Orbital,0.6406,1012.4144861358448,33.827255,1.2937818697322947,14.632804,False,False,1.044780347048954,v2_main,False,False,True,False,
933,556119173011837952,Orbital,0.6389,576.9007234922747,32.929295,2.651602570281148,16.106009,False,False,0.5964599930091774,v2_main,False,False,True,False,
934,1833037689154421120,Orbital,0.6378,817.1108204051935,67.346016,0.4514728898037506,13.969595,False,True,0.6299372987830233,v2_main,False,False,True,False,
935,6530421361806198912,Orbital,0.6376,658.569747549847,23.597095,0.4225085395409019,16.049643,False,False,0.5039637995566116,v2_main,False,False,True,False,
936,421246788921590400,Orbital,0.6353,1062.6121844815432,12.705418,0.1340407310864933,14.663801,False,True,1.4448814581171583,v2_main,False,False,True,False,
937,1602638704014314880,Orbital,0.6339,454.48990707680616,41.96144,29.42615704398269,14.62054,False,False,0.6966214628127984,v2_main,True,False,True,False,
938,6396056127449928832,Orbital,0.6327,472.29578410839207,132.83011,0.0527418264740201,14.074618,False,False,0.5890356082377135,v2_main,False,False,True,False,
939,216409078331960192,Orbital,0.6305,724.6051940542053,33.88112,0.1194355484600522,15.756701,False,False,0.5410386171057571,v2_main,False,False,True,False,
940,1923185170017264768,Orbital,0.6277,962.305484260866,23.658604,0.3206968216932642,14.949905,False,False,0.5733576977359685,v2_main,False,False,True,False,
941,5859747959289618816,Orbital,0.6251,858.9528580762747,28.36084,0.5552514719355155,15.924239,False,True,0.6381160198670213,v2_main,False,False,True,False,
942,1503707843203401728,Orbital,0.6225,642.5319077539752,29.25648,0.0473477833067337,13.93998,False,False,1.0839914085768738,v2_main,False,False,True,False,
943,5088083726477393920,Orbital,0.6219,199.66610526721064,41.064217,2.8200882246189733,14.434345,False,False,0.5964272936121053,v2_main,False,False,True,False,
944,5240824377150510080,Orbital,0.6192,813.4668560504174,15.780005,0.0752506471576737,15.596525,False,True,0.9395781985786342,v2_main,False,False,True,False,
945,5753401133021714048,AstroSpectroSB1,0.6192,319.903847519339,227.2859,0.0056186307131836,12.054872,False,False,0.5656471685988744,v2_main,False,False,True,False,
946,5396859095870109952,Orbital,0.6182,609.4327995387358,18.913816,0.0704722010171382,14.52236,False,False,1.1009105878021683,v2_main,False,False,True,False,
947,2177869446419020544,Orbital,0.6181,791.7781475840101,14.504538,0.912329366490772,13.984377,False,True,2.3218074882514177,v2_main,False,False,True,False,
948,3395274456121556608,Orbital,0.6167,877.3412984763203,33.07412,2.1296211884340206,16.16252,False,False,0.539473641602166,v2_main,False,False,True,False,
949,1966716720848592512,Orbital,0.616,488.5430159890996,263.90225,0.0191554784267335,13.303962,False,True,0.5972651468509106,v2_main,False,False,True,False,
950,6385252016957373824,AstroSpectroSB1,0.6149,297.38396417589314,195.50255,0.4176369047096754,13.000323,False,False,0.5571139266179607,v2_main,False,False,True,False,
951,757077222455898496,Orbital,0.6118,723.307113219237,12.34989,2.318484215250761,15.127974,False,False,0.7273922452144845,v2_main,False,False,True,False,
952,6740285146201616512,Orbital,0.6105,1048.747554874922,12.728416,0.1314300024352039,13.519151,False,False,1.0360293518763917,v2_main,False,False,True,False,
953,2133587229775941504,AstroSpectroSB1,0.6099,431.0536163814894,14.070018,0.0400742476188476,12.078845,False,False,1.5888121338587575,v2_main,False,False,True,False,
954,4935442719080702208,Orbital,0.6069,505.7893945183286,42.861526,0.127115146883059,15.706478,False,False,0.5443129832806594,v2_main,False,False,True,False,
955,4319947173697344640,Orbital,0.6031,1067.5219056360086,12.912947,5.218933950885895,13.2486725,False,True,1.7682994478926406,v2_main,False,False,True,False,
956,5789735147602340608,Orbital,0.6017,842.4753371970609,24.167133,0.4474015436222732,15.126733,False,False,1.0514152592402424,v2_main,False,False,True,False,
957,4863685635315115904,Orbital,0.5989,953.636226696101,22.744242,0.1439883035302868,16.735617,False,False,0.3619261922022956,v2_main,False,False,True,False,
958,4486048883469580544,Orbital,0.5988,1024.8244376795562,13.815046,1.6092683153636949,16.319305,False,False,0.4902658246917996,v2_main,False,False,True,False,
959,3041386502606163072,Orbital,0.5982,527.1938326675256,129.6309,0.0362838708081839,13.149635,False,True,0.559114867382084,v2_main,False,False,True,False,
960,2676923480599520384,Orbital,0.5962,687.289237025501,13.398992,0.0842004272729941,14.437146,False,False,1.0563429085316904,v2_main,False,False,True,False,
961,5337140839827127424,Orbital,0.5913,512.0968686137186,12.94892,0.5647954805331655,13.408023,False,True,1.711869935382062,v2_main,False,False,True,False,
962,2966627545932980992,Orbital,0.5894,847.2543993236424,36.69891,0.1301808235679151,15.366006,False,False,0.566233442036518,v2_main,False,False,True,False,
963,5550210112898557440,Orbital,0.5874,590.7570228177811,64.729294,0.4058601092256627,14.792244,False,False,0.6142270733835484,v2_main,False,False,True,False,
964,2284972289950843904,Orbital,0.5858,236.22891206198355,15.3153515,0.1113814572323383,13.850091,False,False,1.2496194034520238,v2_main,False,False,True,False,
965,5811371234336131072,Orbital,0.5836,956.5462162936371,12.264533,0.0264164592249545,13.433845,False,False,1.4448913063606008,v2_main,False,False,True,False,
966,2087564116881310720,Orbital,0.5834,192.39146105443385,20.707445,1.1815517882256723,12.62031,False,True,0.9977144783516184,v2_main,False,False,True,False,
967,5424555072227272192,Orbital,0.583,516.100975008638,48.115494,0.6730694965456971,15.283094,False,True,0.5123498078682615,v2_main,False,False,True,False,
968,6476043674225081856,Orbital,0.5806,617.400570232066,112.37938,0.0414095742897423,13.887659,False,False,0.7759036013099846,v2_main,False,False,True,False,
969,3580124419702540416,Orbital,0.5775,585.8938714221993,29.329224,0.2333688450047105,15.201823,False,False,0.5949223626886601,v2_main,False,False,True,False,
970,5861746149900335616,Orbital,0.5714,255.32620894673613,35.949654,0.1832080205949554,15.354291,False,True,0.5313532335947587,v2_main,False,False,True,False,
971,3396443855459250816,Orbital,0.5709,243.90085725014512,45.51699,0.1917632524219484,14.502882,False,True,0.5974814166340007,v2_main,False,False,True,False,
972,5950897438877554048,Orbital,0.5621,734.5771796465267,11.877137,0.2150015406576545,13.596138,False,True,1.6945936783971631,v2_main,False,False,True,False,
973,5867164611878424704,Orbital,0.5614,737.3592098670307,24.012194,0.1373478399194999,14.827927,False,True,1.0578884229905283,v2_main,False,False,True,False,
974,5409933457367884160,Orbital,0.5506,917.0439912653744,43.856167,3.6829644508302497,14.985093,False,True,0.5698212320041909,v2_main,False,False,True,False,
975,4655785058999138176,AstroSpectroSB1,0.5427,1032.7249239171194,131.94087,0.0462472618402275,12.528733,False,False,0.5522828345250319,v2_main,False,False,True,False,
976,6423111466478037632,AstroSpectroSB1,0.5341,479.3376342277359,290.67096,0.4697372950031887,12.961346,False,False,0.5664989916831745,v2_main,False,False,True,False,
977,2051413480231679232,Orbital,0.5296,473.4668370981877,22.250626,0.3385630224282536,13.947688,False,True,1.2796271765450582,v2_main,False,False,True,False,
978,1823815947696505088,Orbital,0.5224,766.543688441873,170.80975,0.0465051041910851,13.921622,False,True,0.6293225343196901,v2_main,False,False,True,False,
979,1350450181582728064,Orbital,0.5129,639.9289770417043,23.857916,0.1251318858167427,15.059014,False,False,0.9301740173488408,v2_main,False,False,True,False,
980,5240942780798156544,AstroSpectroSB1,0.5004,324.9333749351826,31.437151,9.429575812067242,10.758243,False,True,1.479670514172579,v2_main,False,False,True,False,
981,4481997904678998912,Orbital,0.495,593.3148218462185,18.221386,0.1714424100358916,13.50543,False,False,1.5868249857340082,v2_main,False,False,True,False,
