IAUNAME,UID,RA,DEC,POS_ERR,DET_LIKE_0,EXT_LIKE,ML_RATE_1,ML_RATE_ERR_1,ML_FLUX_1,ML_EXP_1,MJD_MIN,MJD_MAX,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_CTS_ERR,FLAG_OPT,in_dr2_any_sep,in_dr2_any_name,in_dr2_any_rate,in_dr2_any_extlike,in_dr2_any_detlike,nn2_sep_arcsec,nn2_rate,nn2_detlike,next_sep_arcsec,next_extlike,next_rate,n2_within_120,nn2_bright_sep_arcsec,nn2_bright_name,nn2_bright_rate,dr1_nn_sep_arcsec,dr1_nn_rate,forensic_class,ul_exposure_s,ul_b_flux,ul_s_flux,ul_flag_pos,ul_presence,ul_fade_frac,t1_over_t3_approx,forensic_class_v2
1eRASS J055224.0-624209,108515300434,88.10013077964643,-62.70273779942316,2.4722567,33.989902,0.0,0.023657238,0.004852951,2.2027224e-14,1645.7648,58921.043,58936.71,0,0,0,0,0,0,0,33.50021434032814,3eRASS J055226.0-624240,0.030090032,0.0,160.71704,33.50021434032814,0.030090032,160.71704,102.50541201047751,68.77665,0.13117364,1,33.50021434033368,3eRASS J055226.0-624240,0.0300900321453809,36.01354930519591,0.024579132,ARTIFACT-CONFUSION,5013.1455078125,2.946311611026244e-14,1.3838554088730583e-14,1,2.129060299316653,1.3375773592833322,0.3282898526354831,ARTIFACT-CONFUSION
1eRASS J053219.9-054824,108309600415,83.08301680355858,-5.806904137144826,3.7673442,33.87493,0.0,0.14154807,0.039095692,1.3179522e-13,118.1444,58932.24,58933.24,0,0,0,0,0,0,0,46.373575495899786,3eRASS J053216.8-054820,0.11842773,0.0,102.49101,46.373575495899786,0.11842773,102.49101,1542.864962594077,7.453688,0.11568521,1,46.37357549589967,3eRASS J053216.8-054820,0.1184277310967445,569.6094817945012,0.053008858,ARTIFACT-CONFUSION,384.6277465820313,1.0717475355543489e-13,9.762375234373052e-14,1,1.097834809484433,0.813191506910758,0.3071655673567035,FADE-CANDIDATE
1eRASS J140943.6-304835,121112000027,212.4316869665372,-30.809839387815565,3.0411427,33.829914,0.0,0.1646953,0.04020781,1.5334758e-13,139.89989,58878.113,58879.676,0,0,0,0,0,0,0,29.923643272715115,3eRASS J140941.6-304818,0.77105886,87.66648,226.57846,57.42857439685631,0.035854258,6.247382,29.923643272715115,87.66648,0.77105886,1,,,,53.52638278570704,0.1623532,ARTIFACT-EXTENDED,408.6118469238281,2.2328258762315678e-13,8.977981390007744e-14,1,2.487002121341712,1.4560555022984825,0.3423784480386825,ARTIFACT-EXTENDED
1eRASS J215833.0-511756,133014100031,329.63760307801465,-51.2991483452152,3.1860943,33.71614,0.0,0.16811226,0.046176538,1.5652911e-13,88.43792,58970.684,58971.35,0,0,0,0,0,0,0,72.50248101028724,3eRASS J215839.3-511838,0.21251544,0.0,142.42831,72.50248101028724,0.21251544,142.42831,1440.8790294734763,20.429167,0.30601737,1,72.50248101028382,3eRASS J215839.3-511838,0.2125154435634613,73.52046797380059,0.20051238,ARTIFACT-CONFUSION,259.3385925292969,2.8191484520087573e-13,2.794271162110535e-13,1,1.0089029619728935,1.801037808244586,0.3410133414293493,FADE-CANDIDATE
1eRASS J031214.1-012332,105009000051,48.0591043287928,-1.3923590179020748,3.5024734,33.69146,0.0,0.12260102,0.030535785,1.1415365e-13,157.62749,58885.074,58886.574,0,0,0,0,0,0,0,49.305278049977495,3eRASS J031215.5-012417,0.07370999,0.0,35.01978,49.305278049977495,0.07370999,35.01978,1249.0569598969644,11.664798,0.11701632,2,49.30527804997792,3eRASS J031215.5-012417,0.073709987103939,65.65412007120202,0.205682,ARTIFACT-CONFUSION,418.1620788574219,2.1761250841665497e-13,2.067631818796628e-13,1,1.0524722362964336,1.9063123116663807,0.3769530953899463,FADE-CANDIDATE
1eRASS J084356.4-711203,113116200029,130.98524498539066,-71.20100048423095,2.4940677,33.594208,0.0,0.057013124,0.012284565,5.3084846e-14,629.5386,58867.973,58873.805,0,0,0,0,0,0,0,61.643608978745526,3eRASS J084400.0-711104,0.23599316,36.61815,69.84968,82.01913595190102,0.04467589,39.259914,61.643608978745526,36.61815,0.23599316,1,82.01913595190192,3eRASS J084359.4-711324,0.0446758903563022,41.79186759575786,0.013313276,ARTIFACT-CONFUSION,1659.97607421875,6.722211356351497e-14,2.3374968546050274e-14,1,2.8758162147291384,1.266314562983096,0.3792455865945451,ARTIFACT-CONFUSION
1eRASS J064950.8-774038,109616800225,102.46196171806416,-77.67738780987546,2.8350062,33.56634,0.0,0.044339128,0.009987251,4.1284105e-14,571.9175,58923.87,58929.203,0,0,0,0,0,0,0,20.93522862870957,3eRASS J064945.4-774026,0.029260268,0.0,63.272068,20.93522862870957,0.029260268,63.272068,429.0729529705064,33.62721,0.09824924,2,20.93522862871095,3eRASS J064945.4-774026,0.0292602684348821,91.07643994141355,0.031069469,ARTIFACT-CONFUSION,1725.825439453125,4.6890778342438203e-14,2.3171763647938072e-14,1,2.023617151239619,1.1358070701166514,0.33138780257013,ARTIFACT-CONFUSION
1eRASS J171746.2-731605,125716200012,259.44274681702973,-73.26808379634451,2.5405576,33.40449,0.0,0.2110309,0.044924404,1.964906e-13,157.23987,58934.855,58936.19,0,0,0,0,0,0,0,28.493368253494605,3eRASS J171739.6-731602,1.4177204,155.25366,396.64932,45.838040366666704,0.04929959,11.613384,28.493368253494605,155.25366,1.4177204,3,54.398678833380174,3eRASS J171748.0-731658,0.1407893598079681,98.4102868052923,0.060553472,ARTIFACT-CONFUSION,522.272705078125,2.3619634351677854e-13,7.254261210828951e-14,1,3.2559668952117624,1.2020745191718003,0.3010685193216808,ARTIFACT-CONFUSION
1eRASS J043838.0-455717,106813500295,69.65870651452568,-45.95485759628184,3.2319345,33.395416,0.0,0.06795862,0.01627606,6.327619e-14,340.82584,58897.887,58902.72,0,0,0,0,0,0,0,87.78690649848811,3eRASS J043836.9-455550,0.026087396,0.0,24.836212,87.78690649848811,0.026087396,24.836212,222.4707958094428,9.479044,0.12674339,2,,,,87.30878789715713,0.025626974,PLAUSIBLE-FADER,927.3195190429688,6.320250854792432e-14,6.094288891892939e-14,1,1.037077658592799,0.9988355580183368,0.3675387317973702,FADE-CANDIDATE
1eRASS J010307.9-555821,101314700017,15.783320760480631,-55.97253975518188,2.792398,33.373264,0.0,0.18224268,0.044374023,1.6968592e-13,135.38281,58993.027,58994.19,0,0,0,0,0,0,0,24.509406270303444,3eRASS J010307.3-555845,1.0117425,98.45542,261.83228,161.63466598425887,0.023353374,6.474129,24.509406270303444,98.45542,1.0117425,0,,,,427.9622970657538,0.068671204,ARTIFACT-EXTENDED,335.7177429199219,2.801293810632266e-13,1.302282256641571e-13,1,2.151065021692352,1.6508699193381902,0.4032637918463922,ARTIFACT-EXTENDED
1eRASS J035317.7-390605,105912900214,58.323789372637584,-39.101615374226654,3.0867033,33.30391,0.0,0.06965643,0.017889356,6.4857015e-14,272.5009,58878.33,58881.06,0,0,0,0,0,0,0,58.25608619973848,3eRASS J035312.8-390553,0.103352726,5.756652,55.368847,92.86741657205344,0.22392672,403.80106,58.25608619973848,5.756652,0.103352726,2,92.86741657205816,3eRASS J035311.5-390506,0.2239267230033874,91.70939321283474,0.26048052,ARTIFACT-CONFUSION,762.366943359375,5.772955084890757e-14,4.913141765715105e-14,1,1.175002749803721,0.8901049616438187,0.3574406030765486,FADE-CANDIDATE
1eRASS J032813.8-730115,105016200091,52.05756868436547,-73.02098545563722,2.9200308,33.295635,0.0,0.05703446,0.014937935,5.310471e-14,330.9801,58973.035,58976.203,0,0,0,0,0,0,0,52.59983655654694,3eRASS J032825.6-730107,0.11521842,0.0,210.96117,52.59983655654694,0.11521842,210.96117,301.7295094182232,3.5966215,0.034774024,1,52.59983655654776,3eRASS J032825.6-730107,0.1152184233069419,57.39414509227986,0.08552401,ARTIFACT-CONFUSION,890.2952880859375,8.171085607178857e-14,7.337852520701224e-14,1,1.11355271642854,1.5386743675238708,0.3717644071907651,FADE-CANDIDATE
1eRASS J093649.0-642056,114215300048,144.2045428430318,-64.34908746336166,2.704948,33.17052,0.0,0.07248607,0.017204294,6.749169e-14,359.7589,58847.137,58850.47,0,0,0,0,0,0,0,33.04025110383592,3eRASS J093654.1-642101,0.19562095,0.0,386.73245,33.04025110383592,0.19562095,386.73245,536.1732271359997,14.698097,0.07048643,1,33.04025110383768,3eRASS J093654.1-642101,0.1956209540367126,39.44597672793541,0.13337852,ARTIFACT-CONFUSION,917.9329833984376,1.3410366567212506e-13,6.783441674042616e-14,1,1.976926641608544,1.9869655904619528,0.391922838057387,ARTIFACT-CONFUSION
1eRASS J052902.2-652828,108015600952,82.25922685293237,-65.47453756247441,2.628268,33.121136,0.0,0.04070117,0.0067459256,3.7896806e-14,2255.0088,58835.98,58857.65,0,0,0,0,0,0,0,131.34643860306338,3eRASS J052923.2-652816,0.0085753,0.0,15.50994,131.34643860306338,0.0085753,15.50994,159.23707488996254,30.64452,0.03899165,0,,,,146.72884191727414,51.345333,PLAUSIBLE-FADER,5837.08251953125,1.198515299592057e-13,7.504901648053287e-14,1,1.596976690431303,3.162576021821091,0.3863246394846393,ARTIFACT-UNCLEAR-PERSIST
1eRASS J061803.5-681611,109815900804,94.51467124782224,-68.26988122023396,2.1984715,33.049355,0.0,0.011269869,0.0022282673,1.0493361e-14,3778.896,58865.145,58904.04,0,0,0,0,0,0,0,84.58209424474445,3eRASS J061751.4-681520,0.010588404,0.0,81.30685,84.58209424474445,0.010588404,81.30685,337.7752861426057,8.618054,0.018474286,1,84.58209424475136,3eRASS J061751.4-681520,0.0105884037911891,52.75954524681973,0.006406942,ARTIFACT-CONFUSION,9549.2158203125,1.5072000925423455e-14,1.4959308273988954e-14,0,1.007533279572188,1.4363368348257013,0.3957284106996269,FADE-CANDIDATE
1eRASS J061316.4-684004,109015901090,93.31850041137596,-68.66790821942872,2.2550826,33.031643,0.0,0.013942415,0.00280462,1.2981765e-14,2979.962,58886.54,58919.207,0,0,0,0,0,0,0,64.48367472298834,3eRASS J061309.3-683912,0.020235835,0.0,175.95956,64.48367472298834,0.020235835,175.95956,421.6596574257979,7.0884056,0.008667181,1,64.48367472298517,3eRASS J061309.3-683912,0.0202358346432447,67.1338252381035,0.015685359,ARTIFACT-CONFUSION,8744.6181640625,2.4251701856567096e-14,2.355415836604192e-14,0,1.02961445192331,1.8681359473513115,0.3407766861961637,FADE-CANDIDATE
1eRASS J044343.1-652640,107315600484,70.92960308229148,-65.44450624419487,2.5092375,33.01095,0.0,0.029665703,0.006786956,2.7621699e-14,861.82404,58828.984,59011.04,0,0,0,0,0,0,0,70.57392032417175,3eRASS J044331.7-652643,0.036821228,9.117696,37.33345,124.32014878578232,0.0114624575,17.898478,70.57392032417175,9.117696,0.036821228,0,,,,75.43508880966003,0.01575311,ARTIFACT-EXTENDED,2170.88427734375,3.7708954746728744e-14,3.6006574376809895e-14,1,1.0472797093137325,1.3651931673981654,0.3969921607495865,FADE-CANDIDATE
1eRASS J142652.1-224617,121611400023,216.71727895721548,-22.771581838269835,2.574446,32.86779,0.0,0.17683475,0.039713986,1.646506e-13,156.08665,58879.67,58881.004,0,0,0,0,0,0,0,8.552050786250614,3eRASS J142651.6-224621,0.38351753,37.43312,186.10971,236.7995024476656,0.072226316,48.158424,8.552050786250614,37.43312,0.38351753,0,,,,231.09882109333373,0.054861892,ARTIFACT-SPLIT/MOVED,412.5860900878906,2.3529594071758364e-13,7.411139844176741e-14,1,3.1748954366643893,1.429062151717538,0.378312923653703,ARTIFACT-SPLIT/MOVED
1eRASS J093102.8-812637,113917100061,142.7619458011349,-81.44375760400517,2.4963872,32.846413,0.0,0.06667884,0.015755499,6.208458e-14,363.17224,58916.2,58919.7,0,0,0,0,0,0,0,41.33886494501146,3eRASS J093047.2-812659,0.12595138,0.0,263.48477,41.33886494501146,0.12595138,263.48477,1152.527945194936,5.2784185,0.038331926,1,41.338864945013285,3eRASS J093047.2-812659,0.1259513795375824,42.52730299019909,0.08283545,ARTIFACT-CONFUSION,1098.0517578125,1.0715502785215923e-13,8.989145284252557e-14,1,1.1920491266269384,1.7259523677563613,0.3307423693064332,FADE-CANDIDATE
1eRASS J032615.8-075432,105309900027,51.56608618333729,-7.908946240874342,2.4809864,32.70322,0.0,0.16443829,0.035857685,1.5310828e-13,176.25674,58887.57,58893.906,0,0,0,0,0,0,0,6.675215358382475,3eRASS J032615.8-075425,0.39873075,41.853836,134.26576,96.71138430478604,0.036849737,13.570666,6.675215358382475,41.853836,0.39873075,1,,,,72.71562497951587,0.10955332,ARTIFACT-SPLIT/MOVED,457.34228515625,1.8713367444175846e-13,6.919706235959666e-14,1,2.704358654263097,1.2222309233815338,0.3853934913098671,ARTIFACT-SPLIT/MOVED
1eRASS J121225.2+272245,118206300039,183.10523394190403,27.37926998363846,4.188917,32.67312,0.0,0.2069826,0.058553405,1.9272123e-13,79.63325,59000.93,59001.594,0,0,0,0,0,0,0,63.45752085293434,3eRASS J121228.9+272325,0.09506424,0.0,25.48931,63.45752085293434,0.09506424,25.48931,73.81461532396766,29.30151,0.6374062,1,,,,63.66735727894933,0.17053226,ARTIFACT-EXTENDED,276.74200439453125,2.1385292896334426e-13,1.8418221863023693e-13,1,1.1610943257919704,1.1096490457400268,0.2877526675945896,FADE-CANDIDATE
1eRASS J051829.5-665023,108015600022,79.62315787552068,-66.83986273101065,2.5671306,32.654713,0.0,0.035467744,0.0073401635,3.302397e-14,1102.8243,58995.207,59006.207,0,0,0,0,0,0,0,60.8287626273202,3eRASS J051827.1-665122,1.2665513,0.0,15230.148,60.8287626273202,1.2665513,15230.148,300.0586030959612,17.92669,0.046894334,1,60.82876262731797,3eRASS J051827.1-665122,1.2665512561798096,62.13964864299422,0.9514009,ARTIFACT-CONFUSION,3180.5634765625,6.817415826743807e-14,2.3440845686490023e-14,1,2.9083489213330638,2.0643840903270583,0.3467386543694811,ARTIFACT-CONFUSION
1eRASS J054444.1+034954,108608700037,86.18401153072877,3.831894947773936,3.8597436,32.445164,0.0,0.13111271,0.037973676,1.2207887e-13,105.46405,58936.074,58936.906,0,0,0,0,0,0,0,30.42321319457349,3eRASS J054444.7+034925,0.0925332,0.0,68.45262,30.42321319457349,0.0925332,68.45262,993.6405660310768,5.757379,0.071850576,1,30.42321319457169,3eRASS J054444.7+034925,0.0925332009792327,215.87918316873683,0.060218427,ARTIFACT-CONFUSION,355.25537109375,1.2707421378176098e-13,8.324670976427724e-14,1,1.526477312335664,1.040918987714753,0.296868277248843,ARTIFACT-CONFUSION
1eRASS J061641.2-720512,109516200658,94.1716694094497,-72.08670805065812,2.7591763,32.296856,0.0,0.02441685,0.0054831076,2.2734498e-14,1180.5754,58920.37,58931.37,0,0,0,0,0,0,0,59.10643666643352,3eRASS J061635.7-720418,0.020372603,0.0,69.286156,59.10643666643352,0.020372603,69.286156,498.8039664353536,14.316218,0.034826145,2,59.106436666443706,3eRASS J061635.7-720418,0.0203726030886173,104.79224857055657,0.0108995475,ARTIFACT-CONFUSION,3510.6533203125,2.6745632821629197e-14,2.605524167731063e-14,0,1.0264972074666945,1.1764338417161968,0.3362836749414241,FADE-CANDIDATE
1eRASS J093343.6-271336,114511700005,143.43201008211005,-27.22678170266408,2.7457888,32.29634,0.0,0.30353728,0.06420124,2.8262318e-13,108.93066,58990.73,58991.566,0,0,0,0,0,0,0,13.788061917337178,3eRASS J093344.7-271334,1.1816852,106.21256,657.2852,217.22322551744367,0.025706539,9.043125,13.788061917337178,106.21256,1.1816852,0,,,,105.92608559831392,0.07664005,ARTIFACT-SPLIT/MOVED,291.624755859375,5.942375497919318e-13,1.657035646933716e-13,1,3.5861482575317347,2.1025789526249463,0.3735302226966208,ARTIFACT-SPLIT/MOVED
1eRASS J053557.6-061538,108309600018,83.99027362104218,-6.260632351999504,2.7123952,32.262894,0.0,0.17422849,0.04370578,1.6222393e-13,124.584946,58933.234,58934.24,0,0,0,0,0,0,0,55.32264843238082,3eRASS J053559.1-061628,1.3092437,0.0,1891.6747,55.32264843238082,1.3092437,1891.6747,760.554927005041,12.416686,0.21501346,1,55.32264843238025,3eRASS J053559.1-061628,1.3092436790466309,56.48945267507524,1.1399808,ARTIFACT-CONFUSION,365.1515808105469,1.956848176337331e-13,1.334088953674692e-13,1,1.466804871554685,1.206263574268809,0.3411869276957586,FADE-CANDIDATE
1eRASS J105024.7-031748,116409300043,162.60326910791346,-3.296789688795678,3.0730553,32.235283,0.0,0.1941641,0.0559032,1.8078594e-13,71.554825,58996.91,58997.414,0,0,0,0,0,0,0,19.918786152114368,3eRASS J105024.7-031808,0.17618726,0.0,69.93106,19.918786152114368,0.17618726,69.93106,2192.569684706345,3.799656,0.071285725,1,19.918786152114563,3eRASS J105024.7-031808,0.1761872619390487,476.7489160091895,0.054461922,ARTIFACT-CONFUSION,203.8207092285156,2.696246546342318e-13,1.3867105705910046e-13,1,1.9443470061623604,1.4914027862688426,0.351067490986775,ARTIFACT-CONFUSION
1eRASS J141248.4-352217,121312600067,213.20185456514625,-35.371425519036606,2.6601167,32.076855,0.0,0.12104166,0.029455053,1.1270174e-13,176.66653,58881.676,58883.176,0,0,0,0,0,0,0,74.98457453688016,3eRASS J141242.3-352214,0.13195491,0.0,100.35759,74.98457453688016,0.13195491,100.35759,149.54331083873262,3.3517523,0.048106406,1,74.98457453687992,3eRASS J141242.3-352214,0.1319549083709716,77.69522765491668,0.09906848,ARTIFACT-CONFUSION,485.2080078125,1.5969690847494888e-13,1.5790335347858758e-13,0,1.0113585617838352,1.416987071139708,0.3641047286018198,FADE-CANDIDATE
1eRASS J162522.5-635316,124915300051,246.3438501262698,-63.887997173972536,2.7633052,32.06608,0.0,0.11774752,0.03194749,1.0963457e-13,156.37938,58925.688,58927.02,0,0,0,0,0,0,0,50.95413592809028,3eRASS J162523.2-635407,0.28550708,18.179525,196.95805,148.48976598662682,0.024603171,11.55972,50.95413592809028,18.179525,0.28550708,0,,,,56.00705831394697,0.1416675,ARTIFACT-EXTENDED,472.7151489257813,1.545303734149309e-13,1.239175998141509e-13,1,1.2470413698029366,1.4095040771804994,0.330811018761221,FADE-CANDIDATE
1eRASS J023220.4-395724,104012900149,38.0850330966222,-39.95678369128317,2.912685,31.98018,0.0,0.09121845,0.025015263,8.493338e-14,181.34421,58844.332,58846.164,0,0,0,0,0,0,0,25.35441699893617,3eRASS J023220.3-395749,0.074158125,0.0,61.322178,25.35441699893617,0.074158125,61.322178,1082.9438022635543,9.871721,0.121557534,2,25.35441699892803,3eRASS J023220.3-395749,0.0741581246256828,125.04725412513784,0.030332379,ARTIFACT-CONFUSION,506.1178894042969,1.0295701736908609e-13,5.2562148427151573e-14,1,1.958767296427756,1.2122091145917668,0.3583042879860322,ARTIFACT-CONFUSION
1eRASS J220916.9-514928,133514100004,332.32076077630177,-51.82450572969503,3.4974532,31.977999,0.0,0.1968316,0.050227325,1.8326965e-13,108.99193,58971.85,58972.684,0,0,0,0,0,0,0,73.32811881089742,3eRASS J220920.2-514821,2.5439584,211.26451,549.6365,250.13934833537192,0.036397964,6.9682226,73.32811881089742,211.26451,2.5439584,0,,,,251.3203724944066,0.062563725,ARTIFACT-EXTENDED,290.1873779296875,2.397841853459676e-13,9.546873789558972e-14,1,2.5116513597174586,1.308368217792567,0.3755915601071001,ARTIFACT-EXTENDED
1eRASS J123444.3+230118,119006600007,188.6846248396637,23.021787605814907,3.0341015,31.938313,0.0,0.20406762,0.049471613,1.900071e-13,105.02205,59007.094,59007.93,0,0,0,0,0,0,0,39.519339280178414,3eRASS J123447.0+230108,1.0326157,112.96847,335.24484,82.72224342844913,0.08227993,24.059294,39.519339280178414,112.96847,1.0326157,1,,,,275.6941667583879,0.053482894,ARTIFACT-EXTENDED,298.35076904296875,2.500751613166569e-13,1.0745309535816623e-13,1,2.3272960214230967,1.3161358776417136,0.3520086451825925,ARTIFACT-EXTENDED
1eRASS J081045.3-485147,112413800300,122.6890542511524,-48.86314148606703,2.98199,31.922577,0.0,0.08987915,0.023198951,8.368636e-14,209.69556,58984.555,58986.387,0,0,0,0,0,0,0,18.75665562426997,3eRASS J081046.6-485201,0.110452935,0.0,109.71659,18.75665562426997,0.110452935,109.71659,681.0918030182066,19.82871,0.18228771,2,18.756655624271545,3eRASS J081046.6-485201,0.1104529350996017,122.58109666678118,0.06860248,ARTIFACT-CONFUSION,542.4736938476562,1.5633811790722457e-13,6.53322678617098e-14,1,2.3929694012482288,1.8681433618002332,0.3865543387231771,ARTIFACT-CONFUSION
1eRASS J020953.9-405253,103413200117,32.47468853164399,-40.88148899440805,2.9071443,31.915499,0.0,0.10903829,0.030128092,1.01525416e-13,149.88043,58836.832,58838.496,0,0,0,0,0,0,0,80.41659676833932,3eRASS J020948.5-405201,0.07999139,0.0,66.58216,80.41659676833932,0.07999139,66.58216,1219.9089814573288,6.0869303,0.07421996,1,80.41659676834314,3eRASS J020948.5-405201,0.0799913927912712,90.21588882384631,0.07628553,ARTIFACT-CONFUSION,491.0096740722656,1.317327188088066e-13,1.310141096088832e-13,0,1.0054849756416973,1.297534390884019,0.3052494439813032,FADE-CANDIDATE
1eRASS J024021.1-494428,103914100126,40.0883279870151,-49.74137139693612,2.8413916,31.902805,0.0,0.08548475,0.023090538,7.9594744e-14,194.46266,58835.66,58837.66,0,0,0,0,0,0,0,65.36220953656805,3eRASS J024022.8-494325,0.06339941,0.0,76.3133,65.36220953656805,0.06339941,76.3133,1068.2759162921625,16.602034,0.10172514,1,65.3622095365626,3eRASS J024022.8-494325,0.0633994117379188,69.37629401315844,0.042539366,ARTIFACT-CONFUSION,639.489501953125,9.038280649083241e-14,8.879663904127685e-14,1,1.017862922140761,1.1355373728048226,0.3040904649819478,FADE-CANDIDATE
1eRASS J042315.2-550656,106714400025,65.81351166601068,-55.1156678195864,2.4376395,31.773197,0.0,0.11903822,0.020646177,1.10836335e-13,542.1812,58864.99,58870.32,0,0,0,0,0,0,0,6.076180595133807,3eRASS J042315.0-550650,0.497849,154.66899,793.96313,30.01140436858628,0.030731384,9.161642,6.076180595133807,154.66899,0.497849,3,,,,284.2263219995811,0.04133577,ARTIFACT-SPLIT/MOVED,1484.3427734375,2.3764619287193483e-13,3.6431683272377877e-14,1,6.523063760057325,2.1441181077661478,0.3652668438196355,ARTIFACT-SPLIT/MOVED
1eRASS J052221.8-535405,108114400285,80.59092606946278,-53.90143927480996,2.8360243,31.715187,0.0,0.04241564,0.010600137,3.949315e-14,551.4208,58912.047,58917.215,0,0,0,0,0,0,0,64.29716863809848,3eRASS J052228.4-535338,0.04473374,0.0,112.0092,64.29716863809848,0.04473374,112.0092,290.7855937422645,10.847197,0.062470634,1,64.29716863809543,3eRASS J052228.4-535338,0.044733740389347,120.4724605893932,0.013428276,ARTIFACT-CONFUSION,1708.875244140625,5.160794887141065e-14,5.0269775728152214e-14,0,1.026619835156914,1.3067569659905744,0.3226805478578418,FADE-CANDIDATE
1eRASS J061205.2-703425,109516200083,93.02186236800677,-70.57381774190037,3.8328073,31.706175,0.0,0.027761381,0.005439696,2.5848586e-14,1639.1086,58916.375,58931.875,0,0,0,0,0,0,0,21.91356222351715,3eRASS J061208.3-703441,0.23482516,112.984726,258.37872,77.24205955141407,0.016271822,30.348063,21.91356222351715,112.984726,0.23482516,2,77.24205955142143,3eRASS J061213.4-703531,0.0162718221545219,65.58526547777018,0.0130556645,ARTIFACT-CONFUSION,4852.10986328125,4.026910505354128e-14,1.3533596816730619e-14,1,2.975491704005801,1.557884251523131,0.3378135792851873,ARTIFACT-CONFUSION
1eRASS J010720.2-512707,101614100061,16.83428061722012,-51.4521572501238,2.758489,31.675995,0.0,0.12599696,0.036908183,1.1731561e-13,111.90991,58997.19,58998.19,0,0,0,0,0,0,0,58.70832647202486,3eRASS J010723.1-512616,0.08780514,0.0,49.12623,58.70832647202486,0.08780514,49.12623,1149.0678984963308,4.221932,0.07037257,1,58.70832647201677,3eRASS J010723.1-512616,0.0878051370382309,200.33685817546663,0.05572506,ARTIFACT-CONFUSION,318.3448486328125,1.2903346197513238e-13,1.2511023575641214e-13,1,1.031358155429894,1.0998831440686572,0.3515367391073442,FADE-CANDIDATE
1eRASS J075136.5-460118,111813500150,117.90224539249805,-46.021786532073925,2.9103792,31.670874,0.0,0.10818117,0.027973864,1.0072735e-13,173.09825,58976.555,58978.22,0,0,0,0,0,0,0,36.58803177234082,3eRASS J075133.1-460110,0.041719176,0.0,16.727419,36.58803177234082,0.041719176,16.727419,1971.4856722354784,7.5734215,0.08787459,2,80.71836738726876,3eRASS J075128.8-460123,0.1685024946928024,77.81936174695477,0.22371131,ARTIFACT-CONFUSION,501.9674682617188,2.2647809734370475e-13,2.1107341406385177e-13,1,1.0729825845105858,2.248427039366217,0.3448395781492139,FADE-CANDIDATE
1eRASS J052209.3-415851,108113200116,80.5390155297546,-41.9810023831585,2.7821288,31.666622,0.0,0.07267809,0.018577356,6.767048e-14,283.83304,58922.22,58924.72,0,0,0,0,0,0,0,43.09585043010217,3eRASS J052209.4-415808,0.14029483,7.962183,124.99138,76.76509502063338,0.020157134,20.586887,43.09585043010217,7.962183,0.14029483,3,109.11879950823752,3eRASS J052218.5-415814,0.0541671104729175,55.83256818728672,0.05379943,ARTIFACT-CONFUSION,822.0608520507812,7.468413501564644e-14,5.0228965680753496e-14,1,1.486873838699481,1.1036442332852736,0.3452701090094809,FADE-CANDIDATE
1eRASS J081657.3-815419,112317100108,124.23881874192575,-81.90547536482285,3.4574072,31.598965,0.0,0.050176788,0.013017704,4.6719542e-14,399.9104,58922.367,58926.035,0,0,0,0,0,0,0,71.46926636330957,3eRASS J081626.8-815348,0.03921829,0.0,55.169765,71.46926636330957,0.03921829,55.169765,1142.2855467544468,20.326689,0.107483976,2,71.46926636330896,3eRASS J081626.8-815348,0.0392182916402816,44.72470288037485,0.014250195,ARTIFACT-CONFUSION,1183.657958984375,5.2627583416392856e-14,5.176956275774677e-14,0,1.0165738440299592,1.126457605607368,0.3378597651158775,FADE-CANDIDATE
1eRASS J091013.5-273431,113811700047,137.55640929475155,-27.57531000190642,2.9106045,31.527275,0.0,0.12222665,0.035777453,1.1380507e-13,113.17782,58985.9,58986.73,0,0,0,0,0,0,0,30.026889021208977,3eRASS J091015.0-273408,0.08519292,0.0,43.60682,30.026889021208977,0.08519292,43.60682,1216.222119618361,3.043625,0.05356054,1,30.02688902121547,3eRASS J091015.0-273408,0.0851929187774658,704.3490469464915,0.06341871,ARTIFACT-CONFUSION,292.1430969238281,1.316940127912489e-13,9.155772250383706e-14,1,1.4383714359619393,1.1571893307675034,0.3874054228620346,CONFUSED-IDENTITY
1eRASS J075026.7-673306,112115900249,117.61139356035842,-67.55183671986786,3.0115047,31.30328,0.0,0.034166764,0.008335696,3.181263e-14,718.83105,58842.81,58849.473,0,0,0,0,0,0,0,63.70907510668127,3eRASS J075027.1-673410,0.041778404,5.4401546,54.34327,160.78755525064346,0.0076912944,8.633654,63.70907510668127,5.4401546,0.041778404,0,,,,197.6183241933191,0.016376548,ARTIFACT-EXTENDED,1810.287109375,4.247729284197893e-14,4.0710185602362704e-14,1,1.0434070052363915,1.3352336113668983,0.3970812399189959,FADE-CANDIDATE
