name,RA,DEC,cand_set,tid,2rxs_sep,2rxs_id,2rxs_cts,2rxs_hr1,2rxs_n,xmmsl3_sep,xmmsl3_id,xmmsl3_flux_02_2,xmmsl3_flux_02_12,xmmsl3_rate_02_2,xmmsl3_n,csc21_sep,csc21_id,csc21_flux_b,csc21_flux_s,csc21_flag_e,csc21_flag_var,csc21_n,2sxps_sep,2sxps_id,2sxps_rate0,2sxps_flux_po0,2sxps_det,2sxps_pconst,2sxps_n,catwise_sep,catwise_id,catwise_w1,catwise_w2,catwise_n,gvar_sep,gvar_id,gvar_gmin,gvar_gmax,gvar_ng,gvar_n,gclass_sep,gclass_id,gclass_class,gclass_score,gclass_n,xmmssc_id,xmmssc_sep,xmmssc_flux_02_12,xmmssc_flux_err,xmmssc_flux_05_2,xmmssc_nobs,xmmssc_n,artxc_sep,artxc_name,artxc_flux,artxc_signi,artxc_cname,artxc_newxray,artxc_type,artxc_z,mkm_sep,mkm_iauname,mkm_ferass1,mkm_f2rxs,mkm_dist,mkm_lum
3eRASS J161242.8-522522,243.1785060564443,-52.42291376756108,pair,0,,,,,,11.638342,XMMSL3 J161243.5-522531,49.443577,257.964203,34.431461,1.0,2.078041,2CXO J161243.0-522523,0.000114,1.7e-05,True,True,2.0,5.798405,44624.0,4.81,2.761e-10,0.0,0.0,1.0,3.735852,J161243.16-522520.1,11.332,11.647,3.0,,,,,,,,,,,,,,,,,,,3.954069,SRGA J161243.3-522523,310.504,103.49,4U 1608-52,0.0,LMXB,,,,,,,
3eRASS J054334.0-682222,85.89198886584605,-68.37291519418177,pair,1,5.085504,2RXS J054334.6-682218,2706.93,-0.939,1.0,1.88441,XMMSL3 J054333.6-682221,6.350407,15.212281,4.422289,4.0,,,,,,,,7.203757,42709.0,0.0641,3.079e-12,0.0,0.0,1.0,0.780666,J054334.02-682221.7,16.588,16.507,2.0,,,,,,,,,,,,5XMM J054334.5-682221,2.881057245808034,4.67915e-12,4.37346e-14,3.753381e-13,336.0,1.0,,,,,,,,,,,,,,
3eRASS J162636.4-515631,246.6519045727625,-51.9421202647553,pair,2,,,,,,8.463071,XMMSL3 J162638.0-515635,3.660568,4.426893,2.549142,2.0,1.117923,2CXO J162636.5-515630,0.000135,6.19e-06,True,True,1.0,2.053677,25063.0,0.547,4.124e-11,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.262428,SRGA J162636.5-515629,72.3474,42.53,SWIFT J1626.6-5156,0.0,HMXB,,,,,,,
3eRASS J094452.8-711152,146.22033015318507,-71.19802286286726,pair,3,,,,,,,,,,,,,,,,,,,,,,,,,,5.237307,J094453.74-711156.0,16.692,16.43,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J090506.7-533020,136.27832006628677,-53.505647307592405,pair,4,,,,,,8.683638,XMMSL3 J090505.8-533022,1.37856,6.53913,0.96,2.0,,,,,,,,,,,,,,,0.802969,J090506.82-533019.5,12.285,12.337,1.0,0.862338,5.311384333263075e+18,13.11701,13.167003,52.0,1.0,,,,,,,,,,,,,6.942241,SRGA J090507.5-533024,67.4916,45.88,MAXI J0903-531,0.0,HMXB,,,,,,,
3eRASS J150616.3-750200,226.56807462222548,-75.03360801480872,pair,5,8.749701,2RXS J150618.4-750157,60.95,-0.983,1.0,,,,,,,,,,,,,,,,,,,,,1.616261,J150615.92-750201.0,13.712,13.259,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J123915.4-324332,189.8142427788829,-32.725704888668616,pair,6,,,,,,,,,,,,,,,,,,,,,,,,,,4.364848,J123915.72-324334.7,7.146,6.877,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J071521.8-191603,108.84116983684136,-19.267748310491587,pair,7,,,,,,,,,,,,,,,,,,,,,,,,,,1.811569,J071521.77-191604.9,15.451,15.476,3.0,,,,,,,,,,,,5XMM J071521.9-191606,2.8987929821939127,1.34707e-11,6.26175e-14,1.673847e-12,1.0,1.0,,,,,,,,,,,,,,
3eRASS J014554.9-674648,26.47891788138732,-67.78012775307835,pair,8,,,,,,5.024259,XMMSL3 J014555.0-674653,1.52216,1.359428,1.06,3.0,,,,,,,,1.583846,191201.0,0.0101,4.341e-13,0.0,,1.0,0.388562,J014554.86-674648.3,12.966,12.194,3.0,0.341447,4.697600761807512e+18,16.731377,17.728746,45.0,1.0,0.341447,4.697600761807512e+18,AGN,0.8003036,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J142111.9-624156,215.29989673640551,-62.69892351486364,pair,9,,,,,,,,,,,,1.174495,2CXO J142112.1-624156,4.47e-05,0.0,False,True,1.0,2.14359,192409.0,1.11,1.226e-10,0.0,0.0,2.0,1.38252,J142112.17-624156.4,11.747,11.683,1.0,,,,,,,,,,,,,,,,,,,1.851405,SRGA J142112.1-624158,161.596,78.12,4U 1416-62,0.0,HMXB,,,,,,,
3eRASS J092023.3+021339,140.09739656658027,2.2275482690723445,pair,10,12.207521,2RXS J092023.0+021350,19.48,0.474,1.0,,,,,,,,,,,,,,,,,,,,,1.216975,J092023.40+021340.3,10.26,10.209,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J231021.8-594252,347.5912369413067,-59.71467418042196,pair,11,,,,,,,,,,,,,,,,,,,,,,,,,,1.882456,J231021.88-594250.8,10.277,10.076,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J022404.3-185028,36.01795292703209,-18.84128406642364,pair,12,,,,,,10.146713,XMMSL3 J022403.6-185025,0.778871,2.063762,0.54239,1.0,,,,,,,,2.824635,168405.0,0.00284,8.394e-14,0.0,0.518,1.0,0.55944,J022404.32-185029.1,14.479,13.682,2.0,0.652683,5.131381905967267e+18,18.042374,18.814499,45.0,1.0,0.652683,5.131381905967267e+18,AGN,0.87379795,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J060622.5-624814,91.59383843034584,-62.80399358684873,pair,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J062258.5-095259,95.74381642473094,-9.883280259327467,pair,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.928334,J062258.48-095300.6,10.918,10.773,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J112114.9-603725,170.31230580237462,-60.62383396965885,pair,15,2.179577,2RXS J112115.2-603725,98.34,0.944,1.0,2.033375,XMMSL3 J112114.7-603725,2.960883,62.490643,2.061896,4.0,1.053433,2CXO J112115.1-603725,0.000185,1.76e-06,True,True,2.0,2.637305,178587.0,14.6,3.861e-09,0.0,0.0,1.0,0.959894,J112115.09-603725.7,9.572,9.796,2.0,0.992667,5.337498593446517e+18,12.822245,12.947536,46.0,1.0,,,,,,5XMM J112115.0-603724,1.654527850714944,1.9292e-10,2.23064e-13,3.378102000000001e-12,2.0,1.0,1.024303,SRGA J112115.1-603725,1291.04,304.55,Cen X-3,0.0,HMXB,,,,,,,
3eRASS J123351.5-210344,188.4648065183532,-21.062339540428425,pair,16,,,,,,,,,,,,,,,,,,,2.350603,104048.0,0.09,3.847e-12,0.0,1.66e-11,1.0,1.949349,J123351.42-210345.1,11.417,10.515,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J040311.3-023207,60.797093378833445,-2.535376442185701,pair,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.797089,J040311.33-023206.7,15.043,14.636,5.0,1.588136,3.252941125422005e+18,18.770718,19.74889,39.0,1.0,1.588136,3.252941125422005e+18,AGN,0.40905106,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J140907.2-451717,212.2800560735496,-45.28825117092416,pair,18,9.035775,2RXS J140906.9-451709,623.1,-0.931,1.0,,,,,,,,,,,,,,,,,,,,,1.850163,J140907.17-451715.8,13.245,12.603,1.0,1.926011,6.096905573613586e+18,13.804744,16.802599,24.0,1.0,1.926011,6.096905573613586e+18,CV,0.6995301,1.0,5XMM J140907.2-451714,3.3761794380608188,3.95649e-12,7.34892e-14,1.466644e-12,3.0,1.0,9.249775,SRGA J140908.1-451720,7.00309,10.21,V834 Cen,0.0,CV,,1.907293,1eRASS J140907.2-451716,1.58e-11,7.77e-11,112.0,2.38e+31
3eRASS J053517.6-055827,83.82336438309689,-5.974330885559013,pair,19,,,,,,5.509509,XMMSL3 J053517.6-055833,,1.028523,,1.0,,,,,,,,,,,,,,,1.394836,J053517.67-055826.5,8.371,7.932,1.0,8.085363,3.0171882445384187e+18,15.546854,15.884442,49.0,1.0,8.085363,3.0171882445384187e+18,YSO,0.5449581,1.0,5XMM J053517.6-055827,0.4216758418349652,2.14704e-13,6.17045e-15,1.361224e-13,22.0,1.0,,,,,,,,,,,,,,
3eRASS J082731.8-694520,126.88290041010228,-69.75563207634447,pair,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.733858,J082732.03-694520.2,14.114,14.127,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J054101.0-614312,85.25429164613975,-61.72009443365733,pair,21,,,,,,,,,,,,,,,,,,,,,,,,,,3.587032,J054100.52-614312.6,17.031,16.112,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J061543.9+283506,93.93329723280154,28.58522250467383,pair,22,6.377102,2RXS J061543.6+283502,25.61,0.725,1.0,,,,,,,,,,,,,,0.651511,165831.0,0.0139,7.187e-13,0.0,1.11e-16,1.0,1.79465,J061543.92+283508.4,15.143,14.816,3.0,1.839844,3.436435910858051e+18,15.046162,18.696945,21.0,1.0,1.839844,3.436435910858051e+18,CV,0.7667611,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J092718.4+230112,141.8270534553282,23.02012369386773,pair,23,6.905251,2RXS J092718.4+230119,90.72,0.394,1.0,0.580037,XMMSL3 J092718.5+230112,2.828115,7.564162,1.969439,3.0,,,,,,,,1.738786,132975.0,0.181,7.318e-12,0.0,1.05e-05,1.0,0.149218,J092718.50+230112.5,10.67,10.509,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J181036.0-812023,272.6503106585501,-81.33987487558566,pair,24,,,,,,3.973053,XMMSL3 J181037.6-812025,2.2976,7.51842,1.6,1.0,,,,,,,,,,,,,,,1.065254,J181036.40-812024.2,13.586,13.432,2.0,,,,,,,,,,,,5XMM J181036.4-812023,0.9115223003879196,4.51734e-14,3.41167e-15,1.214272e-14,3.0,1.0,,,,,,,,,,,,,,
3eRASS J143209.5-432948,218.0395873113225,-43.49673535023875,pair,25,11.982464,2RXS J143208.5-432954,21.7,0.186,1.0,,,,,,,,,,,,,,,,,,,,,0.659432,J143209.47-432947.6,9.452,9.526,2.0,0.66363,6.099922702242246e+18,13.177282,13.260696,27.0,1.0,0.66363,6.099922702242246e+18,YSO,0.33491534,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J214719.8-480319,326.83278086495045,-48.055404761889,pair,26,14.72224,2RXS J214719.9-480304,30.28,-0.533,1.0,,,,,,,,,,,,,,,,,,,,,1.93419,J214719.72-480318.1,9.769,9.589,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J051903.0-512631,79.76258966077562,-51.44219009993429,pair,27,,,,,,4.619189,XMMSL3 J051902.7-512635,0.83288,1.76904,0.58,1.0,,,,,,,,,,,,,,,1.447858,J051903.07-512630.5,15.809,15.219,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J073505.0-690753,113.77095111541038,-69.13139099643652,pair,28,,,,,,,,,,,,,,,,,,,0.499763,88624.0,0.017,3.481e-13,0.0,0.0,1.0,1.072231,J073505.22-690753.3,15.768,15.704,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J123050.0+011521,187.70846170870897,1.256033815547423,pair,29,6.128208,2RXS J123050.2+011526,30.01,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.890721,J123050.03+011522.5,10.042,9.04,1.0,0.876545,3.69728061345813e+18,14.448449,14.746298,45.0,1.0,0.876545,3.69728061345813e+18,AGN,0.31579497,1.0,5XMM J123050.0+011523,1.4875704529712075,3.20392e-13,9.41065e-15,8.41583e-14,2.0,1.0,,,,,,,,,,,,,,
3eRASS J050715.2-290721,76.81365570384848,-29.122532796770138,pair,30,36.643239,2RXS J050712.9-290701,17.76,-0.433,1.0,16.079124,XMMSL3 J050716.4-290726,0.729947,2.015757,0.50832,1.0,,,,,,,,,,,,,,,0.811967,J050715.23-290720.6,11.61,11.367,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J073128.9+095623,112.87082496595455,9.93973360893277,pair,31,,,,,,4.406786,XMMSL3 J073128.7+095626,,5.148573,,1.0,,,,,,,,0.746326,79473.0,0.186,2.4e-11,0.0,0.0,1.0,,,,,,0.083484,3.161562367602419e+18,14.63972,15.25773,25.0,1.0,0.083484,3.161562367602419e+18,CV,0.4078998,1.0,,,,,,,,4.334284,SRGA J073128.7+095621,18.1725,12.74,BG CMi,0.0,CV,,,,,,,
3eRASS J051227.6+225351,78.11530821000709,22.89758339480881,pair,32,,,,,,,,,,,,,,,,,,,,,,,,,,2.476336,J051227.59+225349.0,8.937,8.669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J155500.2-234508,238.7508400516559,-23.75245268802884,pair,33,,,,,,,,,,,,,,,,,,,,,,,,,,0.409727,J155500.22-234508.9,9.824,9.614,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J094640.9-455202,146.67066270227207,-45.867245925521416,pair,34,5.999621,2RXS J094640.3-455201,71.09,-1.0,1.0,,,,,,,,,,,,,,5.437853,154622.0,0.00149,7.196e-14,0.0,0.514,1.0,0.326717,J094640.99-455202.1,16.538,16.601,1.0,0.476964,5.411586053396882e+18,18.587679,20.099108,55.0,1.0,0.476964,5.411586053396882e+18,CV,0.7764704,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J062106.5-711307,95.27709389632882,-71.21879861549789,pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,2.383858,J062106.03-711307.0,17.701,17.347,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J083533.2-090529,128.88867015823055,-9.091400570556816,pair,36,,,,,,,,,,,,,,,,,,,1.008416,124316.0,0.105,3.902e-12,0.0,0.0,1.0,1.329905,J083533.31-090530.3,11.715,10.9,1.0,1.374871,5.75343703894844e+18,16.52491,17.122896,41.0,1.0,1.374871,5.75343703894844e+18,AGN,0.43946585,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J035606.5-083328,59.02739019119332,-8.55781632926033,pair,37,,,,,,,,,,,,,,,,,,,,,,,,,,0.336837,J035606.55-083328.4,8.848,8.832,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J153406.1-090331,233.52558338394948,-9.058753482922397,pair,38,,,,,,,,,,,,,,,,,,,,,,,,,,2.863239,J153406.27-090333.4,12.375,12.554,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J123822.2-253210,189.5926583093056,-25.53631318365286,pair,39,,,,,,,,,,,,,,,,,,,,,,,,,,0.800342,J123822.18-253211.1,17.949,17.819,3.0,,,,,,,,,,,,,,,,,,,10.04822,SRGA J123821.5-253208,10.8979,12.64,,1.0,UNIDENT,,,,,,,
3eRASS J090831.3-702611,137.13048155550572,-70.43648631780559,pair,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J044115.3-375924,70.31406832228633,-37.99004274498103,pair,41,,,,,,,,,,,,,,,,,,,,,,,,,,1.384643,J044115.35-375925.5,14.522,14.334,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J223835.7-633422,339.6491239150181,-63.57279903300673,pair,42,17.232031,2RXS J223836.2-633439,22.21,0.438,1.0,,,,,,,,,,,,,,2.629875,203384.0,0.048,1.632e-12,0.0,0.335,1.0,0.507938,J223835.75-633421.6,6.739,6.539,1.0,0.480904,6.404861806838483e+18,8.675889,8.769358,53.0,1.0,0.480904,6.404861806838483e+18,RS,0.21843445,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J160901.8-390513,242.2577220320897,-39.08708923255466,pair,43,,,,,,,,,,,,0.846308,2CXO J160901.8-390512,0.00011,6.46e-05,False,False,1.0,,,,,,,,0.726429,J160901.83-390512.7,8.687,8.02,1.0,0.750844,5.997410491550195e+18,13.103678,13.809207,70.0,1.0,0.750844,5.997410491550195e+18,YSO,0.9295868,1.0,5XMM J160901.8-390513,0.1462269014115405,3.35842e-13,1.34622e-14,2.180353e-13,1.0,1.0,4.24515,SRGA J160901.9-390518,2.74419,5.88,THA 15-35,0.0,STAR,,0.761201,1eRASS J160901.9-390512,1.07e-11,,162.0,3.3599999999999996e+31
3eRASS J125601.0+075759,194.00425007119017,7.966410149076604,pair,44,,,,,,,,,,,,,,,,,,,,,,,,,,0.496115,J125601.03+075758.6,10.504,10.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J112952.2+360641,172.4676690442013,36.111444652595736,pair,45,14.228501,2RXS J112952.8+360629,14.17,-0.444,1.0,,,,,,,,,,,,,,,,,,,,,1.191551,J112952.16+360640.5,8.923,8.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J173953.8-282947,264.9745061432481,-28.49657079735067,pair,46,,,,,,7.670975,XMMSL3 J173954.0-282940,,49.971401,,1.0,1.355278,2CXO J173953.9-282946,7.99e-06,7.19e-07,False,True,1.0,2.941689,168495.0,5.09,6.807e-10,0.0,0.0,2.0,,,,,,,,,,,,,,,,,5XMM J173953.2-282954,10.76469427182507,8.2991e-10,1.56726e-11,3.3500338e-11,308.0,1.0,3.770204,SRGA J173954.1-282945,203.91,65.1,XTE J1739-285,0.0,LMXB,,,,,,,
3eRASS J095836.7+170001,149.6531425602366,17.00047932147244,pair,47,,,,,,,,,,,,,,,,,,,,,,,,,,0.562995,J095836.79+170001.6,16.129,15.881,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J085554.2+005109,133.97602644912732,0.8527439443538521,pair,48,,,,,,4.296197,XMMSL3 J085554.5+005116,2.428078,6.423217,1.690862,2.0,,,,,,,,2.919716,129321.0,0.0775,2.924e-12,0.0,0.179,1.0,1.508281,J085554.25+005111.3,12.324,11.784,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J162719.4-244142,246.8309216104689,-24.695190486386164,pair,49,35.651596,2RXS J162722.0-244144,34.8,0.682,1.0,,,,,,,2.061255,2CXO J162719.5-244140,0.000345,0.000175,False,True,1.0,1.805663,138662.0,0.0282,5.662e-13,0.0,1.07e-08,1.0,2.159634,J162719.50-244140.7,8.288,8.149,1.0,,,,,,,,,,,,5XMM J162719.5-244141,2.276021056017206,7.3556e-13,2.67715e-15,4.61582e-13,11.0,1.0,3.933332,SRGA J162719.3-244146,4.75144,7.46,SR 12,0.0,STAR,,2.141908,1eRASS J162719.4-244142,1.24e-11,9.04e-13,112.0,1.8599999999999999e+31
3eRASS J163401.4-472335,248.5062327258242,-47.39318276025279,pair,50,18.635598,2RXS J163403.2-472341,205.16,0.957,1.0,3.469592,XMMSL3 J163400.8-472331,8.970248,546.069824,6.246691,2.0,1.184625,2CXO J163401.5-472334,1.15e-05,0.0,False,True,2.0,4.197967,39729.0,3.28,8.526e-10,0.0,0.0,4.0,,,,,,,,,,,,,,,,,5XMM J163401.8-472336,3.4239717687795284,1.9452e-14,1.1657e-14,6.8495e-16,17.0,1.0,4.629205,SRGA J163402.0-472335,298.507,88.04,4U 1630-47,0.0,LMXB,,,,,,,
3eRASS J100710.3+220302,151.79303580706508,22.050607988917573,pair,51,10.260923,2RXS J100710.0+220311,278.62,-0.051,1.0,4.1582,XMMSL3 J100710.1+220305,1.99604,5.65461,1.39,3.0,,,,,,,,1.899503,83741.0,0.0591,1.613e-12,0.0,0.0,1.0,1.89132,J100710.21+220301.1,12.562,11.711,1.0,1.886948,6.295667172484442e+17,16.691582,17.18955,30.0,1.0,1.886948,6.295667172484442e+17,AGN,0.70320624,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J000009.1-772028,0.0382329133911122,-77.34132362002869,pair,52,,,,,,6.591127,XMMSL3 J000007.5-772033,0.98178,3.65151,0.683691,1.0,,,,,,,,,,,,,,,0.694769,J000009.38-772028.6,12.922,12.444,2.0,,,,,,,,,,,,5XMM J000009.4-772026,2.096712103256685,5.45372e-13,3.33224e-14,1.48415e-13,1.0,1.0,,,,,,,,,,,,,,
3eRASS J090206.8-403318,135.5285164215782,-40.5551479427421,pair,53,10.126944,2RXS J090207.1-403308,853.25,1.0,1.0,0.390807,XMMSL3 J090206.8-403319,25.427727,317.649139,17.707331,4.0,,,,,,,,3.632058,173867.0,7.09,1.759e-09,0.0,0.0,2.0,2.031812,J090206.80-403316.5,7.178,5.615,1.0,1.785699,5.620657678322626e+18,6.697162,6.795925,45.0,1.0,1.785699,5.620657678322626e+18,ACYG,0.6171171,1.0,5XMM J090206.8-403316,1.822906062296327,5.04666e-10,4.89033e-13,2.4659140000000002e-12,3.0,1.0,2.096025,SRGA J090207.0-403317,1428.05,216.85,Vela X-1,0.0,HMXB,,,,,,,
3eRASS J104411.1-595242,161.04633729175555,-59.87842313964693,pair,54,,,,,,8.70037,XMMSL3 J104410.4-595249,1.06264,,0.74,1.0,0.090634,2CXO J104411.1-595242,1.46e-05,1.44e-05,True,False,1.0,0.70401,3728.0,0.0028,8.628e-14,4.0,0.065,1.0,9.183609,J104409.91-595243.2,10.082,10.52,1.0,0.429561,5.350350132001192e+18,10.336263,10.370713,36.0,1.0,0.429561,5.350350132001192e+18,SOLAR_LIKE,0.008297086,1.0,5XMM J104411.3-595243,2.122515861242447,4.23872e-14,2.95867e-15,3.39339e-14,51.0,1.0,,,,,,,,,,,,,,
3eRASS J111007.6-762936,167.5317604319482,-76.49354747621493,pair,55,32.720329,2RXS J111010.6-763007,15.39,1.0,1.0,,,,,,,2.681102,2CXO J111007.0-762937,0.000106,5.01e-05,False,True,2.0,,,,,,,,2.604654,J111006.95-762937.6,7.977,7.379,1.0,2.600269,5.20135225327635e+18,12.685618,13.600611,46.0,1.0,2.600269,5.20135225327635e+18,YSO,0.5697386,1.0,5XMM J111007.0-762937,2.302660050974145,3.86949e-13,9.80224e-15,2.085509e-13,2.0,1.0,,,,,,,,,,,,,,
3eRASS J100358.8+392606,150.9953908587629,39.435101894668094,pair,56,,,,,,,,,,,,,,,,,,,,,,,,,,1.574722,J100358.97+392607.7,10.408,10.365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J053641.2-063401,84.17207699607724,-6.567002919789598,pair,57,,,,,,,,,,,,2.099059,2CXO J053641.3-063359,0.000102,3.58e-05,False,False,1.0,1.476825,164733.0,0.00411,9.203e-14,0.0,0.331,1.0,1.243648,J053641.35-063400.2,8.414,7.517,1.0,,,,,,,,,,,,5XMM J053641.3-063400,0.6517279703417059,1.10045e-13,9.08269e-15,6.72475e-14,22.0,1.0,,,,,,,,,,,,,,
3eRASS J054332.9-273904,85.88731748097666,-27.651251448312955,pair,58,15.21991,2RXS J054332.1-273914,20.69,0.177,1.0,,,,,,,0.809802,2CXO J054332.9-273905,0.00015,1.8e-05,False,False,1.0,2.240662,185346.0,0.279,1.274e-11,0.0,0.0076,1.0,0.511717,J054332.96-273905.0,10.501,10.067,1.0,0.565537,2.90775550149287e+18,15.21123,15.812585,53.0,1.0,0.565537,2.90775550149287e+18,AGN,0.035786595,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J090533.5-145955,136.38992957276193,-14.998756287218855,pair,59,,,,,,,,,,,,,,,,,,,4.710337,197226.0,0.0277,1.201e-12,0.0,0.732,1.0,1.117799,J090533.64-145956.2,12.559,11.937,3.0,1.125395,5.732063701135319e+18,17.682875,18.50565,50.0,1.0,1.125395,5.732063701135319e+18,AGN,0.47220713,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J035840.3-381047,59.66797623462686,-38.17985054290995,pair,60,,,,,,5.102838,XMMSL3 J035839.8-381048,1.197317,5.031854,0.833786,1.0,,,,,,,,,,,,,,,0.339518,J035840.32-381047.1,12.606,11.6,3.0,0.257791,4.845165186578472e+18,17.203035,17.801682,57.0,1.0,0.257791,4.845165186578472e+18,AGN,0.57170653,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J105818.5-364003,164.57719451586735,-36.66776668638502,pair,61,,,,,,,,,,,,,,,,,,,,,,,,,,1.834931,J105818.68-364003.6,12.43,12.054,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J124945.4-571624,192.4392996341833,-57.273414315003535,pair,62,,,,,,,,,,,,,,,,,,,,,,,,,,3.293052,J124945.11-571622.2,13.406,13.31,4.0,3.534958,6.061283183599853e+18,18.254183,18.963871,72.0,1.0,3.534958,6.061283183599853e+18,ECL,0.8215321,1.0,,,,,,,,,,,,,,,,,,,,,
3eRASS J055333.6-665748,88.39033513187442,-66.96354873749512,pair,63,14.535062,2RXS J055336.0-665744,99.2,0.002,1.0,,,,,,,,,,,,,,,,,,,,,0.4706,J055333.59-665748.7,14.422,14.18,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J063623.7-425202,99.09910354545778,-42.86746623978544,pair,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J122808.8-552254,187.0367470424783,-55.3817948485025,pair,65,16.118611,2RXS J122810.2-552304,19.77,0.223,1.0,,,,,,,,,,,,,,,,,,,,,0.747657,J122808.90-552254.3,9.17,9.091,1.0,,,,,,,,,,,,,,,,,,,20.476529,SRGA J122806.9-552242,5.3347,8.96,2RXS J122810.2-552304,0.0,STAR?,,,,,,,
3eRASS J065027.1-320318,102.61327928451436,-32.05500901350605,pair,66,24.490921,2RXS J065025.6-320303,18.73,-0.766,1.0,,,,,,,,,,,,,,,,,,,,,1.552951,J065027.28-320318.9,9.561,9.406,1.0,1.590254,5.583279333855503e+18,13.738786,13.803186,53.0,1.0,1.590254,5.583279333855503e+18,SOLAR_LIKE,0.1069184,1.0,,,,,,,,,,,,,,,,1.581084,1eRASS J065027.1-320318,5.41e-12,3.27e-13,32.0,6.42e+29
3eRASS J054324.9+090610,85.85381603760467,9.103014563901002,pair,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5XMM J054324.7+090607,3.7569650710763183,8.55266e-14,8.70408e-14,6.431630000000002e-14,3.0,1.0,,,,,,,,,3.655513,1eRASS J054324.7+090610,9.77e-13,,464.0,2.5099999999999996e+31
3eRASS J095747.6-061110,149.44835077150614,-6.186152935472186,pair,68,,,,,,,,,,,,,,,,,,,,,,,,,,2.430527,J095747.74-061108.7,10.159,9.938,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eRASS J050214.5-674617,75.56067307689224,-67.77144588365367,pair,69,,,,,,,,,,,,,,,,,,,,,,,,,,2.500151,J050214.12-674617.7,12.92,12.71,2.0,2.498189,4.661465209126624e+18,13.612308,13.765628,39.0,1.0,2.498189,4.661465209126624e+18,BE|GCAS|SDOR|WR,0.65923184,1.0,5XMM J050213.6-674616,5.541146192772878,6.82981e-15,9.30828e-16,1.052892e-15,336.0,1.0,,,,,,,,,,,,,,
